,MSSR_1.0,Turnover,PctOfHomesIncreasingInValues,mimi,HS_StudentTeachRatio,MS_StudentTeachRatio,count_metro_bus_km,PriceIndex,FreddieMac15yr,distance_public_school_arts_center_km,MSSR_2.0,ListDate_dt_month,HSSR_1.0,CloseDate_dt_month,qcut_CloseDate_dt_month
7559,0.0,4.4328,84.42,71.2,15.2,13.5,70,179.37516409999995,2.76,2.2663627017,0.0,3,0.0,4,0
7560,0.0,7.5727,95.72,80.3,13.9,14.6,75,190.6250739,3.36,0.9658523686,0.0,3,0.0,4,0
7561,0.0,4.07,42.53,68.6,13.2,11.9,59,164.18939319999996,4.06,2.487366679,0.0,12,0.0,12,0
7562,0.0,4.1088,51.99,69.4,13.2,13.1,82,166.0036383,4.37,5.145489354,0.0,2,0.0,2,0
7563,0.0,3.6305,35.39,68.7,14.8,13.5,63,168.16883080000005,3.82,2.3421397328,0.0,5,0.0,7,0
7564,0.0,3.4343,13.01,66.2,12.6,10.7,88,166.74153180000005,3.35,10.9742009969,0.0,10,1.0,10,0
7565,1.0,3.4622,68.92,79.0,12.5,13.4,44,194.4612831,3.31,9.58573231,0.0,9,1.0,9,0
7566,0.0,3.5124,83.24,67.6,15.2,15.0,73,174.6158156,2.86,5.2279521462,0.0,8,0.0,8,0
7567,1.0,4.5835,93.12,80.5,15.5,11.5,60,188.1721628,3.48,7.5828711296,0.0,12,1.0,12,0
7568,0.0,3.8586,36.13,69.5,14.8,13.5,61,166.5574036,4.06,2.4053816614,0.0,4,0.0,4,0
7569,0.0,5.2347,5.07,66.8,13.2,10.2,90,165.25843500000005,3.68,11.0205354823,0.0,11,0.0,1,0
7570,0.0,4.1001,85.63,79.3,13.0,14.6,61,195.9526553,3.27,7.7230272484,1.0,6,1.0,7,0
7571,1.0,4.1778,90.17,75.5,15.5,11.5,60,187.9588779,3.17,7.5820122083,0.0,6,1.0,7,0
7572,0.0,3.8521,21.68,67.0,12.8,14.7,31,165.9509441,3.2,9.0964234749,1.0,3,1.0,8,0
7573,0.0,6.4953,42.31,67.1,13.2,13.1,68,166.7851862,3.81,0.999942033,0.0,9,0.0,9,0
7574,0.0,2.8366,61.74,66.9,13.7,10.7,82,174.1138544,2.85,10.9811326593,0.0,7,1.0,8,0
7575,0.0,3.4409,72.53,79.3,10.5,10.4,88,195.9526553,3.27,11.0244429783,0.0,6,1.0,6,0
7576,1.0,4.2723,91.85,77.3,15.5,11.5,62,189.27894,3.43,7.6045471598,0.0,7,1.0,8,0
7577,0.0,5.9006,96.67,67.9,15.2,15.0,75,174.9641855,2.66,0.9366007578,0.0,11,0.0,12,0
7578,0.0,5.0703,76.09,67.9,15.2,13.5,46,174.9641855,2.66,2.3605631015,0.0,11,0.0,12,0
7579,0.0,5.4054,76.51,70.5,15.2,13.5,46,176.82254369999995,2.77,2.3605631015,0.0,2,0.0,2,0
7580,0.0,4.8607,75.04,67.7,15.2,13.5,46,175.0512181,2.69,2.3605631015,0.0,10,0.0,12,0
7581,0.0,3.6838,35.76,69.5,14.8,13.5,46,166.5574036,4.06,2.3605631015,0.0,4,0.0,5,0
7582,0.0,5.2844,85.4,79.6,13.9,12.4,46,194.8306605,3.29,2.3605631015,0.0,5,0.0,10,0
7583,0.0,6.0492,91.53,80.5,15.2,13.5,46,188.1721628,3.48,2.3605631015,0.0,12,0.0,12,0
7584,0.0,3.7927,23.45,68.0,14.8,13.5,46,168.89499540000003,3.69,2.3605631015,0.0,6,0.0,7,0
7585,0.0,3.3504,90.56,80.5,12.8,14.7,44,188.1721628,3.48,9.5948914842,1.0,12,1.0,4,0
7586,0.0,4.043,17.46,66.3,12.8,14.7,30,164.6735404,3.25,9.1567508698,1.0,12,0.0,1,0
7587,0.0,3.9464,66.8,78.8,13.0,14.6,62,194.1442297,3.21,7.6178831985,1.0,10,1.0,10,0
7588,0.0,3.8805,8.72,69.4,13.2,10.2,82,166.0036383,4.37,11.0142911082,0.0,2,0.0,6,0
7589,0.0,3.5749,87.13,80.3,10.5,10.4,84,190.6250739,3.36,11.0443370675,0.0,3,1.0,4,0
7590,0.0,5.1595,90.94,78.1,15.2,13.5,65,189.236479,3.27,2.1630572122,0.0,10,0.0,10,0
7591,0.0,3.3468,18.72,66.1,12.6,10.7,83,165.7220839,3.31,11.0259248493,0.0,11,1.0,11,0
7592,1.0,3.7222,76.94,70.5,15.5,11.5,62,176.82254369999995,2.77,7.620870626699999,0.0,2,1.0,3,0
7593,1.0,4.404,95.24,78.1,15.5,11.5,65,189.236479,3.27,7.6500126914,0.0,10,1.0,10,0
7594,0.0,4.3503,64.62,78.7,13.9,12.4,59,195.0863121,3.25,1.9682197154,0.0,8,0.0,8,0
7595,0.0,3.5215,83.32,80.4,10.5,10.4,83,192.8245948,3.39,11.052201616800001,0.0,4,1.0,5,0
7596,0.0,4.4278,91.71,80.4,13.9,12.4,60,192.8245948,3.39,1.9680374557,0.0,4,0.0,4,0
7597,0.0,3.5215,83.32,80.4,10.5,10.4,83,192.8245948,3.39,11.0587978262,0.0,4,1.0,4,0
7598,0.0,5.1186,12.41,68.0,12.8,14.7,33,168.89499540000003,3.69,9.2097846329,1.0,6,0.0,6,0
7599,0.0,3.3631,92.79,71.5,13.7,10.7,84,182.5429545,2.66,11.110597279,0.0,4,1.0,4,0
7600,1.0,6.8626,43.66,67.5,10.3,7.4,106,167.9615905,3.91,0.4296816463000001,0.0,8,0.0,8,0
7601,1.0,6.9979,40.46,68.9,10.3,7.4,106,170.1945226,4.28,0.4296816463000001,0.0,5,0.0,5,0
7602,0.0,2.9977,76.85,67.7,13.7,10.7,81,175.0512181,2.69,11.109300632,0.0,10,1.0,7,0
7603,0.0,4.2553,10.44,68.9,13.2,10.2,80,170.1945226,4.28,11.127044473,0.0,5,0.0,10,0
7604,0.0,3.3344,71.44,78.7,10.5,10.4,81,195.0863121,3.25,11.134695945599999,0.0,8,1.0,8,0
7605,0.0,5.9902,91.0,67.6,12.6,11.5,96,174.6158156,2.86,3.4284452336,1.0,8,0.0,10,0
7606,1.0,5.3727,65.4,66.3,10.5,9.0,111,164.31463390000005,3.16,0.4889614477000001,0.0,2,1.0,2,0
7607,1.0,6.7594,96.74,80.5,10.5,9.0,111,188.1721628,3.48,0.4889614477000001,0.0,12,1.0,2,0
7608,1.0,6.9944,96.4,78.1,10.5,9.0,111,189.236479,3.27,0.4889614477000001,0.0,10,1.0,11,0
7609,1.0,6.8498,95.91,79.3,10.5,9.0,111,189.5440738,3.52,0.4889614477000001,0.0,9,1.0,11,0
7610,1.0,7.0698,96.88,77.3,10.5,9.0,111,189.27894,3.43,0.4889614477000001,0.0,7,1.0,11,0
7611,1.0,7.0515,96.23,71.2,10.5,9.0,111,179.37516409999995,2.76,0.4889614477000001,0.0,3,1.0,3,0
7612,1.0,5.8723,29.07,68.0,11.7,9.0,111,168.89499540000003,3.69,0.4889614477000001,0.0,6,0.0,8,0
7613,1.0,6.9979,40.69,69.3,10.3,7.4,111,167.1401414,4.33,0.4889614477000001,0.0,3,0.0,3,0
7614,0.0,4.8648,89.68,77.3,15.2,13.5,70,189.27894,3.43,2.451603813,0.0,7,0.0,7,0
7615,0.0,3.8034,70.6,67.0,15.2,15.0,76,165.9509441,3.2,4.8217148658,0.0,3,0.0,3,0
7616,0.0,7.1052,85.56,75.5,15.2,13.5,56,187.9588779,3.17,0.7713978034000001,0.0,6,0.0,7,0
7617,0.0,5.0439,41.68,66.3,15.2,13.5,61,164.31463390000005,3.16,0.4272978049,0.0,2,0.0,4,0
7618,0.0,4.9126,7.07,69.5,12.6,10.7,81,166.5574036,4.06,11.019445641099999,0.0,4,1.0,6,0
7619,0.0,3.3468,18.72,66.1,12.8,14.7,54,165.7220839,3.31,9.6613937745,1.0,11,0.0,11,0
7620,0.0,3.6063,77.0,67.1,15.2,15.0,81,173.0314193,2.95,4.937060405,0.0,6,0.0,6,0
7621,0.0,3.6063,77.0,67.1,15.2,13.5,67,173.0314193,2.95,2.2339363548,0.0,6,0.0,12,0
7622,0.0,4.3183,32.83,68.0,14.8,15.0,71,168.89499540000003,3.69,5.385040558099999,0.0,6,0.0,6,0
7623,0.0,3.8805,8.72,69.4,13.2,10.2,84,166.0036383,4.37,10.9883848672,0.0,2,0.0,2,0
7624,0.0,4.8593,89.6,80.5,15.2,13.5,63,188.1721628,3.48,2.3403501312,0.0,12,0.0,1,0
7625,0.0,4.5753,73.14,79.0,13.9,14.6,80,195.8744368,3.24,4.9049960506,0.0,7,0.0,8,0
7626,0.0,3.6686,92.84,68.5,12.6,11.5,87,174.7804831,2.66,2.9721716208,1.0,12,0.0,1,0
7627,0.0,4.2591,97.82,72.6,12.6,11.5,110,185.6306252,2.72,3.6740248201,1.0,5,0.0,5,0
7628,0.0,5.8275,96.4,67.7,15.2,15.0,60,175.0512181,2.69,1.0999064376,0.0,10,0.0,10,0
7629,0.0,3.5749,87.13,80.3,10.5,10.4,81,190.6250739,3.36,11.0283562003,0.0,3,1.0,4,0
7630,0.0,4.2989999999999995,45.17,66.8,13.2,11.9,60,165.25843500000005,3.68,1.9206332321,0.0,11,0.0,11,0
7631,0.0,4.0158,50.57,66.1,14.8,15.0,75,165.7220839,3.31,4.8337067775,0.0,11,0.0,11,0
7632,0.0,4.2553,10.44,68.9,13.0,10.6,57,170.1945226,4.28,9.7143083568,0.0,5,1.0,7,0
7633,0.0,6.8626,43.66,67.5,13.2,13.1,60,167.9615905,3.91,1.0998940388,0.0,8,0.0,12,0
7634,0.0,5.9069,84.22,75.5,15.2,13.5,50,187.9588779,3.17,2.3873381673,0.0,6,0.0,6,0
7635,0.0,7.0698,96.88,77.3,9.6,12.3,98,189.27894,3.43,0.3231147626,1.0,7,0.0,8,0
7636,0.0,3.7566,82.35,67.7,15.2,13.5,63,175.0512181,2.69,2.4418854543,0.0,10,0.0,10,0
7637,0.0,3.8456,19.51,68.0,14.8,15.0,60,168.7131123,3.68,2.6399636643,0.0,7,0.0,9,0
7638,0.0,3.6305,35.39,68.7,14.8,15.0,72,168.16883080000005,3.82,5.4938285775,0.0,5,0.0,5,0
7639,0.0,6.0848,81.44,79.6,13.9,12.4,58,194.8306605,3.29,0.0951452123,0.0,5,0.0,5,0
7640,0.0,3.8456,19.51,68.0,14.8,13.5,60,168.7131123,3.68,2.3582110756,0.0,7,0.0,11,0
7641,0.0,4.6016,9.12,68.6,12.6,12.3,126,163.3011429,4.09,10.558343833,0.0,1,1.0,2,0
7642,0.0,5.0469,90.86,79.3,15.2,15.0,69,189.5440738,3.52,4.7497658154,0.0,9,0.0,9,0
7643,0.0,3.8851,28.22,66.1,15.0,11.5,88,165.7220839,3.31,2.9711680148000004,1.0,11,1.0,11,0
7644,0.0,4.0851,58.16,69.3,13.2,13.1,52,167.1401414,4.33,3.5310589772000003,0.0,3,0.0,4,0
7645,0.0,3.7665,76.36,67.2,15.2,15.0,73,171.19616330000005,3.03,4.7715045324,0.0,5,0.0,5,0
7646,0.0,4.6245,8.19,69.6,12.6,12.3,73,163.3624446,4.22,10.020618967699999,0.0,2,1.0,3,0
7647,0.0,4.7583,18.28,70.1,12.6,9.7,83,168.7854764,4.42,4.0389168559,0.0,4,0.0,1,0
7648,0.0,4.3569,53.57,68.9,13.2,11.9,62,170.1945226,4.28,2.364787286,0.0,5,0.0,5,0
7649,0.0,3.7566,82.35,67.7,15.2,13.5,57,175.0512181,2.69,1.9630962239,0.0,10,0.0,11,0
7650,0.0,4.2378,52.82,78.8,13.9,14.6,81,193.6113816,3.19,4.9453971779,0.0,11,0.0,11,0
7651,0.0,4.7246,91.94,71.2,12.6,11.5,87,179.37516409999995,2.76,3.9605791405,1.0,3,0.0,3,0
7652,0.0,3.5027,97.01,75.5,13.7,10.7,82,187.9588779,3.17,11.0459407353,0.0,6,1.0,10,0
7653,0.0,3.6063,77.0,67.1,15.2,13.5,57,173.0314193,2.95,1.9219488494,0.0,6,0.0,6,0
7654,0.0,5.1595,89.96,78.8,15.2,15.0,80,188.6493901,3.3,4.9646002271,0.0,11,0.0,12,0
7655,0.0,5.4333,77.03,71.2,15.2,15.0,56,179.37516409999995,2.76,2.9048505036,0.0,3,0.0,3,0
7656,0.0,7.712999999999999,85.14,79.3,13.9,14.6,77,195.9526553,3.27,0.908794443,0.0,6,0.0,7,0
7657,0.0,7.0698,96.88,77.3,15.2,15.0,77,189.27894,3.43,0.908794443,0.0,7,0.0,8,0
7658,0.0,4.2378,52.82,78.8,13.9,14.6,81,193.6113816,3.19,4.9545008171,0.0,11,0.0,12,0
7659,0.0,5.1071,50.14,67.0,15.2,13.5,62,165.9509441,3.2,0.16718015560000002,0.0,3,0.0,10,0
7660,0.0,5.0269,24.58,68.0,12.6,9.7,72,169.4708133,4.04,4.7392376418,0.0,7,0.0,9,0
7661,0.0,4.4328,84.42,71.2,15.2,15.0,70,179.37516409999995,2.76,4.7260140617,0.0,3,0.0,3,0
7662,0.0,4.877,56.8,66.6,13.2,11.9,58,166.02525580000002,3.66,0.113142966,0.0,10,0.0,12,0
7663,0.0,4.3569,53.57,68.9,13.2,11.9,64,170.1945226,4.28,2.3695656334,0.0,5,0.0,6,0
7664,0.0,3.6305,35.39,68.7,14.8,13.5,61,168.16883080000005,3.82,2.3825956572,0.0,5,0.0,5,0
7665,0.0,3.7848,77.56,79.6,10.5,16.5,127,194.8306605,3.29,10.5829581409,0.0,5,1.0,5,0
7666,0.0,3.6838,35.76,69.5,14.8,15.0,53,166.5574036,4.06,3.4794011165,0.0,4,0.0,4,0
7667,1.0,6.5035,96.92,68.5,10.5,9.0,98,174.7804831,2.66,0.2976721361,0.0,12,1.0,2,0
7668,0.0,4.3569,53.57,68.9,13.2,11.9,67,170.1945226,4.28,2.3894275567,0.0,5,0.0,6,0
7669,0.0,3.844,72.91,67.5,13.2,13.1,56,167.9615905,3.91,2.5902805337,0.0,8,0.0,8,0
7670,1.0,5.5566,45.16,66.2,11.7,9.0,95,166.74153180000005,3.35,0.7708698965999999,0.0,10,0.0,10,0
7671,1.0,5.66,81.68,67.1,10.5,9.0,106,168.5979178,3.14,0.3690852728,0.0,4,1.0,5,0
7672,0.0,3.8034,70.6,67.0,15.2,13.5,55,165.9509441,3.2,2.3925559882,0.0,3,0.0,3,0
7673,0.0,3.8586,36.13,69.5,14.8,15.0,80,166.5574036,4.06,4.9760483959,0.0,4,0.0,5,0
7674,0.0,6.9259,86.87,78.8,15.2,13.5,59,188.6493901,3.3,0.2137287926,0.0,11,0.0,12,0
7675,0.0,3.8798,33.3,69.6,14.8,15.0,73,163.3624446,4.22,5.4647712408,0.0,2,0.0,2,0
7676,0.0,4.877,56.8,66.6,13.2,11.9,58,166.02525580000002,3.66,0.1217115987,0.0,10,0.0,3,0
7677,0.0,3.7148,17.5,68.9,12.6,9.7,109,170.1945226,4.28,3.6127553922,0.0,5,0.0,5,0
7678,0.0,4.4444,31.97,66.8,12.6,9.7,79,165.25843500000005,3.68,4.9158040429000005,0.0,11,0.0,12,0
7679,0.0,4.349,46.41,78.8,13.9,14.6,54,193.6113816,3.19,3.6268625921,0.0,11,0.0,11,0
7680,0.0,3.6838,35.76,69.5,14.8,15.0,55,166.5574036,4.06,3.5303314995,0.0,4,0.0,5,0
7681,1.0,7.2525,96.71,70.5,10.5,9.0,81,176.82254369999995,2.77,0.8361231009000001,0.0,2,1.0,2,0
7682,0.0,4.9309,24.67,68.7,12.6,9.7,73,170.4751925,4.18,4.5101568219,0.0,6,0.0,6,0
7683,0.0,5.2054,73.36,67.1,15.2,13.5,56,173.0314193,2.95,1.0604204732,0.0,6,0.0,7,0
7684,1.0,7.0515,96.23,71.2,10.5,9.0,70,179.37516409999995,2.76,0.6982796003,0.0,3,1.0,5,0
7685,0.0,4.4444,31.97,66.8,12.6,9.7,73,165.25843500000005,3.68,4.5101568219,0.0,11,0.0,12,0
7686,0.0,6.2717,92.55,78.1,15.2,15.0,56,189.236479,3.27,3.530180445,0.0,10,0.0,11,0
7687,0.0,4.8648,89.68,77.3,15.2,13.5,67,189.27894,3.43,2.4509086042,0.0,7,0.0,7,0
7688,0.0,6.3134,92.51,78.8,15.2,15.0,57,188.6493901,3.3,2.7545998707,0.0,11,0.0,2,0
7689,0.0,6.6110000000000015,82.28,71.5,15.2,13.5,25,182.5429545,2.66,1.5884494068,0.0,4,0.0,5,0
7690,1.0,5.8723,29.07,68.0,11.7,9.0,107,168.89499540000003,3.69,0.2712115847,0.0,6,0.0,11,0
7691,1.0,7.138999999999999,97.14,78.8,10.5,9.0,107,188.6493901,3.3,0.2712115847,0.0,11,1.0,12,0
7692,0.0,3.5124,83.24,67.6,15.2,13.5,68,174.6158156,2.86,2.3898930858000003,0.0,8,0.0,8,0
7693,0.0,5.7931,47.15,78.5,13.9,12.4,58,192.69357130000003,3.13,0.1869222254,0.0,12,0.0,12,0
7694,1.0,5.8038,33.23,68.7,11.7,9.0,99,168.16883080000005,3.82,0.2831549181,0.0,5,0.0,5,0
7695,0.0,4.055,23.17,66.1,14.8,15.0,56,165.7220839,3.31,3.5279532164,0.0,11,0.0,2,0
7696,0.0,3.8404,74.03,67.1,15.2,15.0,59,168.5979178,3.14,2.5431076482,0.0,4,0.0,4,0
7697,0.0,5.1395,78.5,66.9,15.2,13.5,58,174.1138544,2.85,0.1664230435,0.0,7,0.0,8,0
7698,1.0,7.1611,96.36,72.6,10.5,9.0,112,185.6306252,2.72,0.4417425992,0.0,5,1.0,5,0
7699,0.0,4.3503,64.62,78.7,13.9,12.4,70,195.0863121,3.25,2.4465125476,0.0,8,0.0,9,0
7700,0.0,4.7145,89.04,75.5,15.2,13.5,70,187.9588779,3.17,2.4465125476,0.0,6,0.0,6,0
7701,0.0,4.5753,73.14,79.0,13.9,12.4,70,195.8744368,3.24,2.4465125476,0.0,7,0.0,7,0
7702,0.0,4.1643,84.96,68.5,12.6,11.5,72,174.7804831,2.66,4.508256418399999,1.0,12,0.0,1,0
7703,0.0,5.414,83.82,67.7,15.2,13.5,59,175.0512181,2.69,0.9971971894,0.0,10,0.0,11,0
7704,0.0,5.2054,73.36,67.1,15.2,13.5,56,173.0314193,2.95,1.0727867282,0.0,6,0.0,8,0
7705,0.0,4.877,50.95,70.1,13.2,11.9,58,168.7854764,4.42,0.1931395779,0.0,4,0.0,6,0
7706,0.0,6.0184,84.95,77.3,15.2,15.0,54,189.27894,3.43,2.8473797903,0.0,7,0.0,8,0
7707,0.0,4.1101,62.69,66.1,15.2,13.5,72,164.0254855,3.2,2.3907526883,0.0,1,0.0,3,0
7708,1.0,6.4953,42.31,67.1,10.3,7.4,111,166.7851862,3.81,0.3450639421,0.0,9,0.0,9,0
7709,0.0,4.9882,77.3,79.3,13.9,14.6,45,195.9526553,3.27,4.0387783119,0.0,6,0.0,7,0
7710,0.0,4.2428,59.11,67.1,13.2,11.9,63,166.7851862,3.81,2.4902287599,0.0,9,0.0,11,0
7711,0.0,4.9309,24.67,68.7,12.6,9.7,73,170.4751925,4.18,4.4926765972,0.0,6,0.0,6,0
7712,1.0,7.0515,96.23,71.2,10.5,9.0,100,179.37516409999995,2.76,0.2729835066,0.0,3,1.0,3,0
7713,0.0,4.6518,75.07,67.7,15.2,15.0,57,174.8671796,2.8,3.5258578264,0.0,9,0.0,12,0
7714,0.0,4.07,42.53,68.6,13.2,11.9,65,164.18939319999996,4.06,2.452000597,0.0,12,0.0,3,0
7715,0.0,4.1101,62.69,66.1,15.2,15.0,59,164.0254855,3.2,2.5437139112,0.0,1,0.0,1,0
7716,0.0,3.844,72.91,67.5,13.2,13.1,57,167.9615905,3.91,3.5661579479000003,0.0,8,0.0,8,0
7717,0.0,5.1395,78.5,66.9,15.2,13.5,59,174.1138544,2.85,0.3633254303,0.0,7,0.0,8,0
7718,1.0,6.8626,43.66,67.5,10.3,7.4,105,167.9615905,3.91,0.3627638514,0.0,8,0.0,8,0
7719,0.0,3.7737,64.57,67.9,12.8,14.7,61,174.9641855,2.66,8.2595257555,1.0,11,1.0,3,0
7720,0.0,5.9069,84.22,75.5,15.2,15.0,61,187.9588779,3.17,3.39475531,0.0,6,0.0,6,0
7721,1.0,5.9779,35.17,69.5,11.7,9.0,104,166.5574036,4.06,0.3639045447,0.0,4,0.0,5,0
7722,0.0,3.7665,76.36,67.2,15.2,15.0,72,171.19616330000005,3.03,5.362465481,0.0,5,0.0,6,0
7723,0.0,6.5764,87.63,80.1,13.9,12.4,59,188.1609222,3.48,0.4035151143,0.0,1,0.0,2,0
7724,0.0,3.7927,23.45,68.0,14.8,15.0,56,168.89499540000003,3.69,3.442789329,0.0,6,0.0,6,0
7725,0.0,4.5565,81.53,79.3,13.9,12.4,66,195.9526553,3.27,2.3071305859,0.0,6,0.0,10,0
7726,0.0,6.0113,50.88,78.8,13.9,12.4,60,193.6113816,3.19,0.3656626714,0.0,11,0.0,12,0
7727,0.0,4.8648,89.68,77.3,15.2,15.0,57,189.27894,3.43,2.5451609471000003,0.0,7,0.0,1,0
7728,1.0,5.3522,87.3,67.2,10.5,9.0,107,171.19616330000005,3.03,0.234631023,0.0,5,1.0,6,0
7729,0.0,4.7987,51.51,69.4,13.2,11.9,60,166.0036383,4.37,0.9938029292,0.0,2,0.0,4,0
7730,1.0,5.3708,91.77,67.1,10.5,9.0,100,173.0314193,2.95,0.25984892800000003,0.0,6,1.0,7,0
7731,0.0,4.8210000000000015,64.15,67.5,13.2,11.9,58,167.9615905,3.91,0.2143182695,0.0,8,0.0,9,0
7732,0.0,6.8058,86.27,80.5,15.2,13.5,63,188.1721628,3.48,0.1958755595,0.0,12,0.0,12,0
7733,0.0,4.7145,89.04,75.5,15.2,13.5,72,187.9588779,3.17,2.4506193464,0.0,6,0.0,8,0
7734,0.0,4.224,29.82,68.0,14.8,13.5,63,168.7131123,3.68,2.4543535955,0.0,7,0.0,8,0
7735,0.0,5.414,83.82,67.7,15.2,13.5,57,175.0512181,2.69,0.2490106137,0.0,10,0.0,10,0
7736,0.0,5.9069,84.22,75.5,15.2,15.0,57,187.9588779,3.17,3.4356161535000003,0.0,6,0.0,6,0
7737,0.0,7.2755,87.98,79.3,15.2,13.5,61,189.5440738,3.52,0.9957285387,0.0,9,0.0,12,0
7738,1.0,7.0945,41.09,69.4,10.3,7.4,73,166.0036383,4.37,0.5651002636,0.0,2,0.0,2,0
7739,1.0,5.8275,96.4,67.7,10.5,9.0,109,175.0512181,2.69,0.3436264978,0.0,10,1.0,2,0
7740,1.0,5.6786,27.53,68.0,11.7,9.0,82,168.7131123,3.68,0.7962333926999999,0.0,7,0.0,7,0
7741,1.0,7.1246,97.51,69.4,10.5,9.0,89,175.2482939,2.7,0.4232021097,0.0,1,1.0,3,0
7742,0.0,5.8695,55.76,79.0,13.9,12.4,62,194.4612831,3.31,1.1714262915,0.0,9,0.0,10,0
7743,0.0,4.4328,84.42,71.2,15.2,13.5,65,179.37516409999995,2.76,2.3945666015,0.0,3,0.0,4,0
7744,0.0,4.2421,40.08,66.2,14.8,13.5,62,166.74153180000005,3.35,2.4943207897,0.0,10,0.0,10,0
7745,0.0,5.0485,17.97,68.0,14.8,13.5,57,168.7131123,3.68,0.2232357586,0.0,7,0.0,9,0
7746,0.0,3.7404,42.15,69.5,14.8,15.0,60,164.60666940000004,4.08,3.3961303168,0.0,3,0.0,7,0
7747,1.0,6.9944,96.4,78.1,10.5,9.0,105,189.236479,3.27,0.3607070726,0.0,10,1.0,10,0
7748,1.0,5.3522,87.3,67.2,10.5,9.0,76,171.19616330000005,3.03,0.6590293671,0.0,5,1.0,5,0
7749,0.0,4.8881,64.07,68.7,13.2,11.9,56,170.4751925,4.18,0.1690546409,0.0,6,0.0,6,0
7750,0.0,5.0895,57.89,68.9,13.2,11.9,60,170.1945226,4.28,1.0568420978,0.0,5,0.0,8,0
7751,0.0,4.8593,89.6,80.5,15.2,13.5,66,188.1721628,3.48,2.3463391951,0.0,12,0.0,12,0
7752,0.0,5.1595,90.94,78.1,15.2,13.5,64,189.236479,3.27,2.3953586758000003,0.0,10,0.0,10,0
7753,1.0,5.6607,29.78,67.0,11.7,9.0,76,168.14317490000005,3.46,0.5525216914,0.0,8,0.0,11,0
7754,0.0,3.1052,84.1,68.5,13.7,10.7,70,174.7804831,2.66,11.1721731531,0.0,12,1.0,2,0
7755,0.0,4.5966,90.85,80.3,13.9,12.4,72,190.6250739,3.36,2.4646820412,0.0,3,0.0,3,0
7756,0.0,4.3764,83.5,70.5,15.2,13.5,72,176.82254369999995,2.77,2.4646820412,0.0,2,0.0,3,0
7757,0.0,6.2004,87.98,78.5,15.2,15.0,49,189.6382211,3.49,3.7650844327,0.0,8,0.0,9,0
7758,0.0,5.1139,35.68,69.5,14.8,13.5,58,164.60666940000004,4.08,0.3746109401,0.0,3,0.0,3,0
7759,1.0,5.9849,35.36,68.6,10.3,7.4,100,164.18939319999996,4.06,0.2232143475,0.0,12,0.0,4,0
7760,1.0,7.1611,96.36,72.6,10.5,9.0,100,185.6306252,2.72,0.2232143475,0.0,5,1.0,5,0
7761,1.0,7.1611,96.36,72.6,10.5,9.0,100,185.6306252,2.72,0.2232143475,0.0,5,1.0,5,0
7762,0.0,5.414,83.82,67.7,15.2,13.5,59,175.0512181,2.69,0.4433450047,0.0,10,0.0,6,0
7763,0.0,4.2378,52.82,78.8,13.9,12.4,73,193.6113816,3.19,2.474714902,0.0,11,0.0,12,0
7764,0.0,4.4328,84.42,71.2,15.2,13.5,73,179.37516409999995,2.76,2.474714902,0.0,3,0.0,4,0
7765,1.0,7.138999999999999,97.14,78.8,10.5,9.0,79,188.6493901,3.3,0.7844961998000001,0.0,11,1.0,12,0
7766,1.0,5.6335,36.48,66.3,11.7,9.0,106,167.5460189,3.32,0.35666875090000005,0.0,9,0.0,9,0
7767,0.0,5.2054,73.36,67.1,15.2,13.5,57,173.0314193,2.95,0.2086503215,0.0,6,0.0,7,0
7768,1.0,5.8038,33.23,68.7,11.7,9.0,104,168.16883080000005,3.82,0.2057082932,0.0,5,0.0,5,0
7769,1.0,7.138999999999999,97.14,78.8,10.5,9.0,79,188.6493901,3.3,0.7830402005,0.0,11,1.0,11,0
7770,0.0,3.7587,8.6,68.7,12.8,14.7,54,168.16883080000005,3.82,9.7236199018,1.0,5,0.0,5,0
7771,1.0,5.4805,93.79,66.9,10.5,9.0,80,174.1138544,2.85,0.541557015,0.0,7,1.0,7,0
7772,0.0,4.8881,64.07,68.7,13.2,11.9,61,170.4751925,4.18,0.227159288,0.0,6,0.0,6,0
7773,0.0,4.414,62.25,67.5,13.2,13.1,60,167.9615905,3.91,2.5585851379,0.0,8,0.0,8,0
7774,0.0,6.1204,74.38,79.3,13.9,12.4,57,195.9526553,3.27,0.4203521881,0.0,6,0.0,6,0
7775,0.0,3.7404,42.15,69.5,14.8,15.0,58,164.60666940000004,4.08,3.5646616101,0.0,3,0.0,3,0
7776,1.0,6.9979,40.46,68.9,10.3,7.4,100,170.1945226,4.28,0.2146870083,0.0,5,0.0,5,0
7777,1.0,5.517,95.28,67.6,10.5,9.0,108,174.6158156,2.86,0.3191803508,0.0,8,1.0,12,0
7778,0.0,3.5124,83.24,67.6,15.2,15.0,57,174.6158156,2.86,2.5424589604,0.0,8,0.0,8,0
7779,0.0,5.2932,80.88,67.6,15.2,13.5,56,174.6158156,2.86,0.2176327184,0.0,8,0.0,8,0
7780,0.0,3.2771,35.85,66.3,12.8,14.7,53,164.31463390000005,3.16,9.7787094133,1.0,2,1.0,6,0
7781,0.0,4.6246,59.24,67.1,15.2,15.0,50,173.0314193,2.95,3.6683108489,0.0,6,0.0,6,0
7782,1.0,5.5566,45.16,66.2,11.7,9.0,76,166.74153180000005,3.35,0.8072124120999999,0.0,10,0.0,11,0
