,Bedrooms,distance_public_school_mid_km,distance_public_school_elem_km,distance_public_school_edu_campus_km,distance_metro_station_km,distance_metro_bus_km,distance_grocery_km,distance_cap_gain_school_km,count_metro_bus_km,AvgFamilyIncAdj_2010_14,mimi,FreddieMac15yr,PriceIndex,zip_20007,BathsHalf,PctOfHomesDecreasingInValues,MedianValuePerSqft,SaleCount,TaxTotalLivingArea,BathsFull,Levels,TotalTaxes2,Fireplaces,Acres,DOMP,ListPrice2,qcut_ListPrice2
114,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,67.9,2.66,174.9641855,1.0,0.0,9.93,541.0,1,1605.0,2,1,6822.0,0,0.0,10,625000,0
115,1,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,69.4,4.37,166.0036383,1.0,1.0,31.24,530.0,2,1018.0,1,1,4769.0,0,0.0,143,459000,0
116,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,69.5,4.06,166.5574036,1.0,1.0,47.29,529.0,1,2281.0,2,1,7596.0,0,0.0,848,1250000,0
117,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,67.0,3.2,165.9509441,1.0,1.0,29.39,530.0,1,1527.0,2,1,5961.0,0,0.0,6,649000,0
118,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,79.8,3.35,188.9390719,1.0,1.0,7.37,587.0,2,1527.0,2,1,5556.0,0,0.0,269,900000,0
119,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,79.6,3.29,194.8306605,1.0,1.0,10.29,596.0,1,1681.0,2,1,6161.0,0,0.0,79,900000,0
120,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,66.2,3.35,166.74153180000005,1.0,1.0,60.16,522.0,1,1726.0,2,1,7264.0,0,0.0,14,869000,0
121,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,80.5,3.48,188.1721628,1.0,0.0,8.63,578.0,1,1461.0,2,1,6451.0,0,0.0,7,975000,0
122,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,68.0,3.69,168.89499540000003,1.0,0.0,62.77,530.0,2,1527.0,2,1,6371.0,0,0.0,7,669000,0
123,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,67.9,2.66,174.9641855,1.0,1.0,9.93,541.0,1,1527.0,2,1,6213.0,0,0.0,3,650000,0
124,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,69.5,4.06,166.5574036,1.0,1.0,47.29,529.0,2,1427.0,1,2,6183.0,1,0.0,2,699000,0
125,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,79.8,3.35,188.9390719,1.0,1.0,7.37,587.0,1,2038.0,2,2,7433.0,1,0.0,6,1025000,0
126,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,66.9,2.85,174.1138544,1.0,1.0,11.73,537.0,1,1735.0,2,2,7808.0,1,0.0,0,955438,0
127,2,1.323599569,0.4759478447,1.2231212295,0.9868605724,0.13596554689999998,0.1132337794,1.3235980023,50,283491.0,78.1,3.27,189.236479,1.0,1.0,7.69,570.0,1,2038.0,2,2,8005.0,1,0.0,1,1000000,0
128,3,1.1342419837,0.3705570217,3.2300216032,0.5349880929,0.093287859,1.6734103652,1.1342883567,74,52687.0,70.1,4.42,168.7854764,0.0,1.0,88.51,189.0,1,1224.0,2,3,0.0,0,0.067,108,130900,0
129,3,0.9670915935,0.5368190392000001,2.5505077427,0.680601652,0.0792530413,0.748299681,3.8161234467,112,108639.0,69.6,4.22,163.3624446,0.0,1.0,37.51,407.0,1,1108.0,1,3,3631.0,0,0.024,10,379000,0
130,3,0.7797193581999999,0.2224300318,2.9690262768,0.479554658,0.040835134,0.4832032054,3.5231479162,107,93034.0,71.5,2.66,182.5429545,0.0,1.0,1.81,375.0,2,1224.0,1,3,3658.0,0,0.029,6,599000,0
131,2,0.7743529276000001,0.2321818562,3.0743016206,0.4903890421,0.0970760545,0.4426653885,3.4113137769,106,93034.0,68.0,3.69,168.89499540000003,0.0,1.0,55.14,329.0,1,1316.0,2,2,3175.0,0,0.031,36,482500,0
132,3,1.8004300746000002,0.3085552374,4.587581881,0.8131036120999999,0.0714047787,0.3773208772,1.8382009161,84,92969.0,71.5,2.66,182.5429545,0.0,1.0,3.11,264.0,1,1360.0,1,4,3016.0,0,0.05,6,485000,0
133,6,1.6102570394,1.2989217753,0.5461802763,0.2903196107,0.0704373044,0.2610193186,2.1744590006,115,235910.0,67.6,2.86,174.6158156,0.0,1.0,11.06,561.0,1,2472.0,3,4,12251.0,3,0.024,70,1500000,0
134,2,1.1874393292,0.3907842023,3.1808457478,0.4777925502000001,0.1185218312,1.6711365588999998,1.1874860441,74,52687.0,80.5,3.48,188.1721628,0.0,0.0,4.72,180.0,2,1600.0,1,2,1408.0,0,0.068,12,92500,0
135,4,1.1748834208,0.5839139702,2.9906620260000003,0.5366678106,0.0997765682,1.5069375965,1.17493076,63,52687.0,66.9,2.85,174.1138544,0.0,1.0,53.5,168.0,1,2148.0,2,4,2580.0,1,0.058,80,290000,0
136,3,1.2464871888,0.2333026448,2.5804016757,0.740415822,0.0801090811,0.894932748,1.3197251277,95,82854.0,67.1,3.81,166.7851862,0.0,1.0,54.83,240.0,1,1520.0,2,3,3943.0,0,0.097,17,459750,0
137,3,0.7663170551999999,0.3449003596,3.4354097236000003,0.5208387777,0.0942187614,0.4035637102,3.0594294331,107,93034.0,67.6,2.86,174.6158156,0.0,1.0,2.48,356.0,2,1344.0,2,2,4986.0,1,0.0,49,375000,0
138,4,1.0884500729000002,0.189829583,3.8488132636,0.27313002350000004,0.2878061197,0.300740342,2.6127213518,94,93034.0,69.6,4.22,163.3624446,0.0,0.0,54.36,324.0,1,1800.0,2,3,2839.0,0,0.025,67,549000,0
139,2,0.1475464094,0.7846802190000001,3.6865802277,0.454833837,0.0249574626,0.1188985469,1.2178398364,90,82854.0,68.0,3.68,168.7131123,0.0,1.0,58.87,233.0,1,1118.0,2,2,2665.0,1,0.0,63,269900,0
140,3,1.2299522919,0.7120940829000001,2.8521086862,0.5744957097,0.1074754196,1.4289444911000002,1.2299993509,63,52687.0,68.6,4.09,163.3011429,0.0,1.0,80.36,185.0,2,1513.0,2,2,3051.0,0,0.069,419,68200,0
141,2,1.1942762604,0.3879497422,3.1811739558,0.4709838706,0.1249062903,1.67608122,1.1943229703,74,52687.0,68.7,4.18,170.4751925,0.0,1.0,85.15,187.0,1,896.0,1,2,1950.0,0,0.037000000000000005,268,68000,0
142,4,0.9307014048,0.2433978827,6.664035758,0.5600787660000001,0.2488892437,0.2017287272,1.4988693386,104,44289.0,78.8,3.21,194.1442297,0.0,1.0,44.66,182.0,1,1819.0,3,3,3246.0,0,0.11,40,474500,0
143,3,1.4914656767,0.18565702,2.1849162868,0.5817342802000001,0.0371696356,0.5178077456,1.5251724581,79,86159.0,79.3,3.27,195.9526553,0.0,0.0,3.51,275.0,1,1190.0,2,3,2916.0,0,0.101,5,489500,0
144,2,1.0892350136,0.4154313432,0.3061043189,1.0451252435,0.1255795073,0.9181724839,1.0891883454,84,106848.0,75.5,3.17,187.9588779,0.0,0.0,2.67,353.0,1,1017.0,2,2,2282.0,0,0.0,9,359000,0
145,1,1.0892350136,0.4154313432,0.3061043189,1.0451252435,0.1255795073,0.9181724839,1.0891883454,84,106848.0,79.6,3.29,194.8306605,0.0,1.0,2.96,408.0,1,682.0,1,1,1655.0,0,0.0,5,259000,0
146,2,1.0892350136,0.4154313432,0.3061043189,1.0451252435,0.1255795073,0.9181724839,1.0891883454,84,106848.0,78.8,3.21,194.1442297,0.0,1.0,29.69,423.0,1,1346.0,2,2,3301.0,0,0.0,37,559000,0
147,4,1.0854124651,0.3927224616,2.7455022983,0.576821194,0.127398745,0.908232397,1.2722585885,96,82854.0,66.2,3.35,166.74153180000005,0.0,0.0,60.94,229.0,2,1506.0,2,4,3397.0,1,0.172,15,459000,0
148,4,0.8667421911,0.6118827338,2.9636338793,0.3835674423,0.0937359905,0.6917016201,1.1978904402,96,82854.0,80.4,3.39,192.8245948,0.0,0.0,2.95,296.0,1,1552.0,2,4,3166.0,0,0.098,6,710000,0
149,4,0.8137213453000001,0.27545379870000003,2.8608425859,0.5074484254,0.041755347000000005,0.5540526519,3.6342213415,104,108639.0,79.0,3.31,194.4612831,0.0,1.0,19.66,518.0,1,1972.0,4,3,4555.0,1,0.033,7,725000,0
150,2,1.3814569056,0.4993432415,1.1296253168,1.0222251014,0.1949612058,0.1554380217,1.3814560337,49,283491.0,79.8,3.35,188.9390719,1.0,0.0,7.37,587.0,1,886.0,1,2,3700.0,1,0.0,7,600000,0
151,2,0.7982243515,0.890383203,1.8643966799,1.1207229941,0.1896042589,0.7207567386,1.8644022288,63,52687.0,78.8,3.21,194.1442297,0.0,0.0,27.56,200.0,1,832.0,1,2,1180.0,0,0.04,63,129900,0
152,3,0.7821210481,0.9256149524,1.9480518314,1.0478469425,0.1369267334,0.6121283112,1.8806176163,74,52687.0,67.2,3.03,171.19616330000005,0.0,0.0,63.37,167.0,1,1024.0,2,3,1579.0,0,0.043,22,219900,0
153,2,0.8703729141,0.8401352135,1.7081625565,1.3259180472,0.0132421804,0.9805112363,1.7081696472,55,52687.0,80.3,3.36,190.6250739,0.0,0.0,3.25,184.0,1,880.0,1,2,1497.0,0,0.063,35,184500,0
154,3,0.8989913995000001,0.7716131619,4.7196692104,1.152528228,0.1093044796,1.0866350418,1.8505618628,74,82854.0,80.5,3.48,188.1721628,0.0,2.0,1.84,282.0,1,1122.0,1,3,2515.0,0,0.092,7,330000,0
155,1,0.9901828857,0.5747045701,2.5112558439,0.7085882306999999,0.0706321152,0.7765174751999999,3.8041060247,115,108639.0,67.6,2.86,174.6158156,0.0,0.0,4.58,434.0,1,542.0,1,1,869.0,0,0.0,66,249900,0
156,1,0.9901828857,0.5747045701,2.5112558439,0.7085882306999999,0.0706321152,0.7765174751999999,3.8041060247,115,108639.0,66.1,3.31,165.7220839,0.0,0.0,20.08,418.0,1,700.0,1,1,2487.0,0,0.0,34,309900,0
157,2,0.9901828857,0.5747045701,2.5112558439,0.7085882306999999,0.0706321152,0.7765174751999999,3.8041060247,115,108639.0,67.1,3.81,166.7851862,0.0,0.0,36.83,410.0,1,700.0,1,1,2518.0,0,0.0,20,309900,0
158,6,1.0822435433,0.412634502,0.3073038209,1.0466400778,0.1283780481,0.9142897623,1.0821968544,85,106848.0,67.7,2.8,174.8671796,0.0,0.0,4.66,330.0,2,1780.0,2,2,2429.0,0,0.077,0,225000,0
159,5,1.4763824682,0.2359007455,2.1362109201,0.5688187469,0.0414353103,0.4782237337,1.5468278575,77,86159.0,80.5,3.48,188.1721628,0.0,1.0,0.66,260.0,1,1704.0,4,3,3500.0,1,0.09,83,599999,0
160,4,1.341041481,0.3635891689,3.8784013638,0.8750809453,0.0727578733,2.2350732297,1.3410774253,69,52687.0,79.3,3.52,189.5440738,0.0,1.0,4.83,176.0,1,1800.0,2,3,1919.0,1,0.092,9,109000,0
161,4,1.341041481,0.3635891689,3.8784013638,0.8750809453,0.0727578733,2.2350732297,1.3410774253,69,52687.0,78.8,3.19,193.6113816,0.0,1.0,29.95,202.0,1,1800.0,3,3,10285.0,0,0.092,12,315000,0
162,3,1.0067380938,0.6073715738000001,2.4781145819,0.7305995920999999,0.0552992579,0.7820604524,3.7859973163,116,108639.0,67.6,2.86,174.6158156,0.0,0.0,4.58,434.0,1,1136.0,1,3,2761.0,0,0.031,3,350000,0
163,3,0.7610252154,0.2193033701,3.0778629305000003,0.4771713714,0.0923638406,0.4300600481,3.4115137757,106,93034.0,66.8,3.68,165.25843500000005,0.0,0.0,51.2,328.0,1,1156.0,2,2,3645.0,0,0.029,5,459000,0
164,2,1.6345696777,0.7640946303,0.69407751,0.6903198840000001,0.20332429920000009,0.4629596469,1.6345716913,61,283491.0,71.5,2.66,182.5429545,1.0,1.0,10.79,547.0,1,672.0,1,3,5102.0,1,0.019,19,749000,0
165,2,0.987186804,0.5745675037,2.5111581014,0.7063773969,0.0649155308,0.774331221,3.7982231366,115,108639.0,80.4,3.39,192.8245948,0.0,0.0,2.08,508.0,1,962.0,2,2,2227.0,0,0.027000000000000003,6,385000,0
166,4,1.1780399767,0.3021528325,2.6475090695,0.6802286877,0.0541305852,0.9637768834,1.2771829151,97,82854.0,78.5,3.13,192.69357130000003,0.0,0.0,28.59,311.0,1,1156.0,2,3,2433.0,0,0.055,0,524999,0
167,5,0.8618651854,0.6159829746,2.9653052634,0.3930187541,0.0755140946,0.6848141462999999,1.1769778285,96,82854.0,70.1,4.42,168.7854764,0.0,0.0,79.53,238.0,1,2080.0,4,3,5567.0,0,0.115,2,315000,0
168,4,0.9577766134,0.1384009719,3.6963132418,0.32206390030000004,0.2432066714,0.417249956,2.776330024,97,93034.0,71.5,2.66,182.5429545,0.0,1.0,1.81,375.0,2,1320.0,1,3,2865.0,0,0.03,6,499000,0
169,4,1.1685052864,0.3591441836,3.2233439079000004,0.5003272357999999,0.1185912516,1.6911361545,1.1685517022,73,52687.0,67.7,2.8,174.8671796,0.0,0.0,36.68,167.0,3,1280.0,3,3,2353.0,0,0.133,82,269900,0
170,2,1.1766610924,0.2084717034,3.415399743,0.5681155995,0.0800258098,1.8381742124,1.1767053691,75,52687.0,66.1,3.31,165.7220839,0.0,0.0,78.07,170.0,1,844.0,3,2,1722.0,0,0.073,81,68000,0
171,3,1.2873978782,0.1825684804,3.6846580467,0.7038956776999999,0.144850955,2.0851924059,1.2874378503,76,52687.0,78.5,3.49,189.6382211,0.0,0.0,5.51,175.0,3,1470.0,3,3,2245.0,0,0.077,7,269900,0
172,4,0.8016486505,0.2642948811,2.8670382334,0.4953620222,0.0320858835,0.5433165878,3.6314520009,105,108639.0,67.5,3.91,167.9615905,0.0,1.0,36.87,411.0,1,2054.0,3,3,4077.0,0,0.031,58,595000,0
173,3,0.8934083586,0.1798633565,3.6083007816,0.3707518114,0.2030379254,0.4926406026,2.8697278672000004,101,93034.0,77.3,3.43,189.27894,0.0,0.0,1.39,388.0,1,1404.0,1,3,3309.0,0,0.044,7,455000,0
174,2,0.144937385,0.7788925367,3.6859902215,0.4590570474,0.0322266046,0.1116448083,1.2104191724,90,82854.0,69.4,2.7,175.2482939,0.0,1.0,3.55,247.0,1,1118.0,2,2,2544.0,1,0.0,3,275000,0
175,2,1.2363934481,0.507819321,3.048242011,0.4506454645,0.1625505623,1.6009777052,1.2364407102,65,52687.0,67.1,3.81,166.7851862,0.0,1.0,81.0,186.0,1,1088.0,1,2,1781.0,0,0.043,39,54900,0
176,6,1.275719793,0.147786054,3.6388822389,0.6675458831000001,0.1190488617,2.0490713179,1.2757606191,76,52687.0,72.6,2.72,185.6306252,0.0,0.0,7.81,172.0,1,1075.0,2,3,1692.0,0,0.117,0,259500,0
177,2,0.7285058809999999,0.8972555217,0.8782045273000001,0.0901723405,0.0388871148,0.4576425693,0.7285312684999999,81,106848.0,79.6,3.29,194.8306605,0.0,1.0,2.96,408.0,1,1076.0,1,2,3928.0,1,0.0,5,535000,0
178,2,1.1870605872,0.2000187067,3.4158472683,0.559334047,0.0903346749,1.8449580747,1.1871048762,75,52687.0,80.5,3.48,188.1721628,0.0,0.0,4.72,180.0,2,609.0,1,1,1081.0,0,0.064,69,185000,0
179,2,1.413677743,0.5227109507,1.0938041076,1.0363926614,0.2179960636,0.1975674445,1.4136771378,50,283491.0,79.6,3.29,194.8306605,1.0,1.0,10.29,596.0,1,864.0,1,3,5469.0,0,0.013,42,724900,0
180,2,1.3814569056,0.4993432415,1.1296253168,1.0222251014,0.1949612058,0.1554380217,1.3814560337,49,283491.0,70.1,4.42,168.7854764,1.0,0.0,32.47,537.0,1,950.0,1,2,4177.0,1,0.0,17,545000,0
181,4,1.2201509965,0.15407245220000002,3.4553738725,0.5574062936,0.1068705362,1.8931331269,1.2201947792,72,52687.0,68.0,3.68,168.7131123,0.0,1.0,80.89,179.0,1,1618.0,3,3,146.0,0,0.08,0,270000,0
182,3,1.2960286988,0.1819805183,2.5341229369,0.7794425295999999,0.1259542416,0.8442696545999999,1.3648424491,93,82854.0,66.9,2.85,174.1138544,0.0,1.0,12.51,238.0,1,1444.0,3,4,3487.0,1,0.09,4,395000,0
183,3,0.4193199727,1.005409002,3.4151354044,0.2436817348,0.0596211835,0.2653193795,1.1780056591,82,82854.0,78.5,3.13,192.69357130000003,0.0,2.0,28.59,311.0,1,1368.0,1,3,2676.0,0,0.086,6,260000,0
184,4,1.0446032854,0.1854242987,3.8238423943,0.3017650468,0.3042759499,0.34149717310000005,2.645450306,93,93034.0,66.2,3.35,166.74153180000005,0.0,1.0,38.48,329.0,2,1368.0,1,3,2928.0,0,0.024,58,370000,0
185,2,1.4978751647,0.5979096681,0.8764939656999999,0.9230214952,0.1973871674,0.3918171062,1.4978760095,55,283491.0,72.6,2.72,185.6306252,1.0,0.0,10.19,548.0,1,928.0,1,2,6406.0,0,0.042,6,695000,0
186,3,1.2470355676,0.5130929677,3.0408824789,0.4428560409,0.17451318219999998,1.6029099086,1.2470828417,63,52687.0,70.5,2.77,176.82254369999995,0.0,0.0,17.24,168.0,2,1050.0,2,2,1702.0,0,0.043,27,200000,0
187,3,0.8978919586,0.7561152022,4.7184891621,1.1692972392,0.098189624,1.0846345897,1.8377951636,74,82854.0,69.6,4.22,163.3624446,0.0,2.0,52.22,235.0,1,1188.0,1,3,2639.0,1,0.065,5,249000,0
188,1,0.2935937222,0.8971250420999999,3.5379016663,0.3325788231,0.0566996427,0.1564156668,1.1820603875,81,82854.0,79.6,3.29,194.8306605,0.0,0.0,3.75,298.0,1,547.0,1,1,1105.0,0,0.0,100,179878,0
189,1,0.2935937222,0.8971250420999999,3.5379016663,0.3325788231,0.0566996427,0.1564156668,1.1820603875,81,82854.0,67.0,3.46,168.14317490000005,0.0,0.0,62.82,231.0,1,551.0,1,1,1105.0,0,0.0,0,189878,0
190,0,0.2935937222,0.8971250420999999,3.5379016663,0.3325788231,0.0566996427,0.1564156668,1.1820603875,81,82854.0,80.4,3.39,192.8245948,0.0,0.0,2.95,296.0,1,365.0,1,1,935.0,0,0.0,121,150317,0
191,1,0.2935937222,0.8971250420999999,3.5379016663,0.3325788231,0.0566996427,0.1564156668,1.1820603875,81,82854.0,69.4,2.7,175.2482939,0.0,0.0,3.55,247.0,1,365.0,1,1,10702.0,0,0.0,164,191378,0
192,3,1.1172281402,0.6145768084000001,4.558101973299999,0.7366318541,0.2040836614,2.3165146772,1.1171925967,59,52687.0,67.1,3.81,166.7851862,0.0,0.0,81.0,186.0,1,1053.0,2,2,2503.0,0,0.08800000000000001,16,180000,0
193,4,1.7048124541999998,0.173942596,8.650346580399999,2.832565977,0.1953251829,3.279224362,1.7048086643,59,44289.0,70.1,4.42,168.7854764,0.0,1.0,89.0,173.0,1,1072.0,1,3,2044.0,0,0.07,159,150000,0
194,3,0.8564900675,0.7038117161,7.0493814634000005,1.6549308682,0.1851972441,2.2255805788,0.8564643041,64,44289.0,78.5,3.49,189.6382211,0.0,0.0,2.29,163.0,1,1044.0,2,3,1198.0,0,0.035,17,199900,0
195,4,1.3914587484999998,1.1665668652,4.489070589,0.9849976821,0.0982588175,1.5310256286,2.6157311512,49,92969.0,68.0,3.69,168.89499540000003,0.0,1.0,61.57,237.0,2,1336.0,3,3,2388.0,0,0.051,108,379900,0
196,2,1.618804346,0.7493532713,0.6888468011,0.7018730667,0.1931796178,0.465903831,1.618806376,61,283491.0,66.2,3.35,166.74153180000005,1.0,1.0,60.16,522.0,1,672.0,1,3,5100.0,1,0.019,147,709500,0
197,1,0.9782245678,0.5616097747,2.5242936729,0.6959728179000001,0.0666945224,0.7638839243000001,3.8003156384,112,108639.0,78.1,3.27,189.236479,0.0,0.0,1.26,486.0,1,466.0,1,1,0.0,0,0.0,31,274900,0
198,2,0.9782245678,0.5616097747,2.5242936729,0.6959728179000001,0.0666945224,0.7638839243000001,3.8003156384,112,108639.0,79.3,3.52,189.5440738,0.0,0.0,1.3,479.0,1,570.0,1,1,2272.0,0,0.0,0,310000,0
199,2,0.9782245678,0.5616097747,2.5242936729,0.6959728179000001,0.0666945224,0.7638839243000001,3.8003156384,112,108639.0,71.2,2.76,179.37516409999995,0.0,0.0,2.56,449.0,1,608.0,1,1,2499.0,0,0.0,25,325000,0
200,4,1.3078727037,0.1728379534,2.5194186725,0.7980001755,0.11926334,0.8337785806,1.3538224684,94,82854.0,69.4,2.7,175.2482939,0.0,1.0,3.55,247.0,1,1183.0,2,3,2728.0,1,0.125,6,399900,0
201,2,1.3814569056,0.4993432415,1.1296253168,1.0222251014,0.1949612058,0.1554380217,1.3814560337,49,283491.0,68.5,2.66,174.7804831,1.0,1.0,10.49,543.0,2,886.0,1,2,3694.0,1,0.0,3,605000,0
202,3,0.7352785417000001,0.3080774719,3.2803537138,0.505439112,0.0385052679,0.3674927220000001,3.214145015,113,93034.0,78.7,3.25,195.0863121,0.0,0.0,18.5,433.0,2,1838.0,3,3,3973.0,0,0.057,13,752000,0
203,3,1.3598132875,0.1342784224,2.4645441707,0.7716631919,0.06130125650000001,0.7856748724,1.3598469082,92,82854.0,68.6,4.06,164.18939319999996,0.0,1.0,44.81,240.0,1,1336.0,1,3,3004.0,0,0.046,38,225000,0
204,1,0.302951449,0.926896496,3.5472553742,0.3033769161,0.0072849047,0.1940227182,1.2320405569,84,82854.0,79.0,3.31,194.4612831,0.0,0.0,15.69,306.0,2,575.0,1,1,1442.0,0,0.0,112,109000,0
205,1,0.302951449,0.926896496,3.5472553742,0.3033769161,0.0072849047,0.1940227182,1.2320405569,84,82854.0,68.7,3.82,168.16883080000005,0.0,0.0,56.03,234.0,1,645.0,1,1,1416.0,0,0.0,44,144900,0
206,1,0.302951449,0.926896496,3.5472553742,0.3033769161,0.0072849047,0.1940227182,1.2320405569,84,82854.0,79.6,3.29,194.8306605,0.0,0.0,3.75,298.0,1,574.0,1,1,1198.0,0,0.0,6,169000,0
207,1,0.302951449,0.926896496,3.5472553742,0.3033769161,0.0072849047,0.1940227182,1.2320405569,84,82854.0,67.0,3.46,168.14317490000005,0.0,0.0,62.82,231.0,2,600.0,1,1,859.0,0,0.0,141,99900,0
208,1,0.302951449,0.926896496,3.5472553742,0.3033769161,0.0072849047,0.1940227182,1.2320405569,84,82854.0,79.3,3.27,195.9526553,0.0,0.0,5.21,301.0,1,678.0,1,1,1374.0,0,0.0,9,189900,0
209,1,0.302951449,0.926896496,3.5472553742,0.3033769161,0.0072849047,0.1940227182,1.2320405569,84,82854.0,66.8,3.68,165.25843500000005,0.0,0.0,47.52,240.0,1,600.0,1,1,1732.0,0,0.0,115,159500,0
210,1,0.302951449,0.926896496,3.5472553742,0.3033769161,0.0072849047,0.1940227182,1.2320405569,84,82854.0,67.7,2.8,174.8671796,0.0,0.0,8.52,241.0,1,597.0,1,1,1557.0,0,0.0,186,109000,0
211,3,1.0655000493,0.2110927823,3.85671812,0.30626011350000004,0.3208196855,0.3311057386,2.6125948695,91,93034.0,70.1,4.42,168.7854764,0.0,0.0,48.1,330.0,1,1080.0,1,3,3511.0,0,0.024,10,485000,0
212,4,1.2947830205,0.1881789178,2.5310618564,0.7897472738,0.1017601483,0.8478979893999999,1.3367757914,91,82854.0,69.3,4.33,167.1401414,0.0,0.0,83.27,236.0,1,1215.0,1,3,3271.0,1,0.125,81,259900,0
213,3,0.7530202485999999,0.1986919595,3.0308408758,0.4601098323,0.0584238416,0.4389470207,3.4641936251,108,93034.0,66.2,3.35,166.74153180000005,0.0,0.0,38.48,329.0,1,1840.0,3,3,4378.0,1,0.054000000000000006,24,659000,0
214,2,1.6007124259,0.717255803,0.7577959198,0.7589177246,0.2435106098,0.5398129025,1.6007140478,62,283491.0,67.1,2.95,173.0314193,1.0,0.0,14.83,534.0,1,1156.0,1,3,6296.0,1,0.023,17,750000,0
215,2,1.1324723651000002,0.34693111390000003,2.693190725,0.6373290525,0.0822551131,0.952282034,1.2578387369,97,82854.0,66.9,2.85,174.1138544,0.0,0.0,12.51,238.0,1,1112.0,2,3,2677.0,1,0.069,5,375000,0
216,3,0.9984610587,0.8048436581,4.8180035779,1.1423878295,0.06834596799999999,1.1834216847,1.8992584278,75,82854.0,79.3,3.27,195.9526553,0.0,1.0,5.21,301.0,1,1228.0,1,3,2158.0,0,0.043,10,335000,0
217,6,0.5227811805,0.9558401458,3.3045534596,0.239874605,0.072766956,0.3530878407,1.1402864705,83,82854.0,72.6,2.72,185.6306252,0.0,1.0,1.35,257.0,1,1476.0,2,4,0.0,1,0.086,3,499000,0
218,4,1.0298354193,0.2005035369,3.8277544168,0.3219191765,0.3197188319,0.3598601878,2.6466100084,94,93034.0,70.1,4.42,168.7854764,0.0,1.0,48.1,330.0,2,1080.0,3,3,36459.0,0,0.024,0,465000,0
219,3,1.0261584579,0.2049872932,3.8292332833,0.3273714593,0.3242371799,0.3646934903,2.6465385703,94,93034.0,66.1,3.31,165.7220839,0.0,0.0,33.17,331.0,1,1080.0,1,3,2628.0,0,0.024,27,399900,0
220,2,1.5768421968000002,0.6996779526000001,0.7244111738,0.7593842412999999,0.2111658633,0.5196493997,1.5768439956,64,283491.0,71.5,2.66,182.5429545,1.0,0.0,10.79,547.0,2,1156.0,2,3,5909.0,2,0.023,60,845500,0
221,3,1.5430406856,0.7912784389,2.3433069504,0.5673364281000001,0.0879339477,1.2563003542,1.5430841541999998,60,52687.0,78.7,3.25,195.0863121,0.0,1.0,17.67,194.0,1,1313.0,2,2,1788.0,1,0.11,45,395999,0
222,3,1.300637106,0.6821148503,2.8676329569,0.4983005516,0.17256204649999998,1.5011761648,1.3006843034,63,52687.0,80.5,3.48,188.1721628,0.0,1.0,4.72,180.0,2,1120.0,2,2,8441.0,0,0.069,3,325000,0
223,3,0.7935684486,0.9315773168,7.725773198300001,1.1336876671,0.1059890962,1.3532000207,0.7935943359000001,113,44289.0,75.5,3.17,187.9588779,0.0,1.0,4.39,161.0,2,1134.0,1,3,1273.0,0,0.027000000000000003,146,100000,0
224,3,1.2480371368,0.6887749132,0.6059879649000001,1.7319178718,0.0342983667,0.3589715422,0.9501687132,81,106848.0,66.1,3.2,164.0254855,0.0,0.0,24.87,309.0,1,1480.0,2,3,2036.0,0,0.035,46,105000,0
225,3,1.047962186,0.2287435948,3.8623019803,0.3314132725,0.3458770012,0.3547508676,2.6134047441,90,93034.0,75.5,3.17,187.9588779,0.0,0.0,1.41,384.0,1,1296.0,2,3,2597.0,0,0.024,5,445000,0
226,3,1.3875405065000002,1.1694477591,4.4552811157,1.0191984712,0.1309909666,1.5240012584,2.6115512459,40,92969.0,70.1,4.42,168.7854764,0.0,0.0,82.21,238.0,1,1152.0,2,3,2840.0,0,0.063,211,219500,0
227,2,1.2621803279,0.4290137698,3.121718657,0.4060705786,0.17703610469999995,1.6775503752,1.2622273322,70,52687.0,78.8,3.19,193.6113816,0.0,0.0,29.95,202.0,1,800.0,1,3,1199.0,0,0.052000000000000005,25,139000,0
