,PctOfHomesDecreasingInValues,distance_grocery_km,distance_public_school_arts_center_km,distance_public_school_ye_km,ListPrice2_delta,FreddieMac15yr,PriceIndex,distance_cap_gain_school_km,SaleCount,TaxTotalLivingArea,count_metro_station_km,YearBuilt,Acres,Bedrooms,BasementY/N,Fireplaces,TotalTaxes2,DOMP,qcut_DOMP
13363,1.96,0.3140728482,3.9800963934,1.5944775934,-0.017912172573189517,3.48,188.1609222,1.4572165857,2,881.0,16,2007,0.0,2,0,0,3685.0,253,0
13364,20.08,0.3140728482,3.9800963934,1.5944775934,0.2981792385906834,3.31,165.7220839,1.4572165857,1,998.0,16,2007,0.0,2,0,0,4306.0,28,0
13365,36.01,0.3140728482,3.9800963934,1.5944775934,-0.06695673193135122,4.09,163.3011429,1.4572165857,1,692.0,16,2007,0.0,1,0,0,3097.0,12,0
13366,36.97,0.3140728482,3.9800963934,1.5944775934,0.19331503579952267,3.68,168.7131123,1.4572165857,1,909.0,16,2007,0.0,2,0,0,4037.0,277,0
13367,33.21,0.3140728482,3.9800963934,1.5944775934,-0.08313482610767033,3.46,168.14317490000005,1.4572165857,1,732.0,16,2007,0.0,1,0,0,3092.0,182,0
13368,35.74,0.3140728482,3.9800963934,1.5944775934,-0.2518107194591985,4.06,166.5574036,1.4572165857,1,479.0,16,2007,0.0,1,0,0,2282.0,10,0
13369,36.74,0.3140728482,3.9800963934,1.5944775934,-0.09793120038489296,4.06,164.18939319999996,1.4572165857,2,670.0,16,2007,0.0,1,0,0,3028.0,11,0
13370,4.46,0.3140728482,3.9800963934,1.5944775934,-0.1231867886632448,2.8,174.8671796,1.4572165857,1,692.0,16,2007,0.0,1,0,0,2984.0,15,0
13371,57.67,0.3140728482,3.9800963934,1.5944775934,0.10523715415019763,4.33,167.1401414,1.4572165857,1,881.0,16,2007,0.0,2,0,0,3951.0,0,0
13372,2.04,0.3140728482,3.9800963934,1.5944775934,-0.18051849027830727,3.35,188.9390719,1.4572165857,1,703.0,16,2007,0.0,1,0,0,3027.0,60,0
13373,5.73,0.3140728482,3.9800963934,1.5944775934,0.3708866544789762,2.95,173.0314193,1.4572165857,1,1036.0,16,2007,0.0,2,0,0,4151.0,7,0
13374,37.51,0.3140728482,3.9800963934,1.5944775934,0.3366553232863393,4.22,163.3624446,1.4572165857,2,888.0,16,2007,0.0,2,0,0,3973.0,14,0
13375,2.67,0.3140728482,3.9800963934,1.5944775934,0.009634982397628312,3.29,194.8306605,1.4572165857,1,868.0,16,2007,0.0,2,0,0,3650.0,119,0
13376,2.04,0.3140728482,3.9800963934,1.5944775934,-0.3528402592451392,3.35,188.9390719,1.4572165857,1,479.0,16,2007,0.0,1,0,0,2287.0,12,0
13377,19.66,0.3140728482,3.9800963934,1.5944775934,-0.22965379735363425,3.31,194.4612831,1.4572165857,1,670.0,16,2007,0.0,1,0,0,2880.0,28,0
13378,1.26,0.3140728482,3.9800963934,1.5944775934,0.2732477788746298,3.3,188.6493901,1.4572165857,1,888.0,16,2007,0.0,2,0,0,3762.0,9,0
13379,5.73,0.3140728482,3.9800963934,1.5944775934,-0.10214808043875684,2.95,173.0314193,1.4572165857,1,692.0,16,2007,0.0,1,0,0,2984.0,12,0
13380,19.66,0.3140728482,3.9800963934,1.5944775934,0.16893239079209715,3.31,194.4612831,1.4572165857,1,998.0,16,2007,0.0,2,0,0,3994.0,13,0
13381,25.17,0.3140728482,3.9800963934,1.5944775934,-0.2048421552338001,3.35,166.74153180000005,1.4572165857,1,692.0,16,2007,0.0,1,0,0,3242.0,66,0
13382,11.95,0.3140728482,3.9800963934,1.5944775934,-0.0955813953488372,3.16,164.31463390000005,1.4572165857,1,703.0,16,2007,0.0,1,0,0,3014.0,67,0
13383,23.33,0.3140728482,3.9800963934,1.5944775934,-0.21327785817655573,3.21,194.1442297,1.4572165857,1,692.0,16,2007,0.0,1,0,0,2939.0,6,0
13384,1.3,0.3140728482,3.9800963934,1.5944775934,-0.1045991045991046,3.52,189.5440738,1.4572165857,1,711.0,16,2007,0.0,1,0,0,3049.0,3,0
13385,3.68,0.3140728482,3.9800963934,1.5944775934,0.18853362734288864,2.66,174.7804831,1.4572165857,1,881.0,16,2007,0.0,2,0,0,3737.0,12,0
13386,2.67,0.3140728482,3.9800963934,1.5944775934,0.045025013896609234,3.29,194.8306605,1.4572165857,1,880.0,16,2007,0.0,2,0,0,3682.0,93,0
13387,2.08,0.3140728482,3.9800963934,1.5944775934,0.195509822263798,3.39,192.8245948,1.4572165857,1,998.0,16,2007,0.0,2,0,0,3994.0,2,0
13388,57.74,0.3140728482,3.9800963934,1.5944775934,-0.18192918192918192,4.42,168.7854764,1.4572165857,1,692.0,16,2007,0.0,1,0,0,3268.0,100,0
13389,35.74,0.3140728482,3.9800963934,1.5944775934,0.2674794785127957,4.06,166.5574036,1.4572165857,1,881.0,16,2007,0.0,2,0,0,3951.0,59,0
13390,4.16,0.3140728482,3.9800963934,1.5944775934,-0.08890864636585907,2.69,175.0512181,1.4572165857,1,732.0,16,2007,0.0,1,0,0,3092.0,9,0
13391,1.53,0.3140728482,3.9800963934,1.5944775934,-0.12243603298794672,3.17,187.9588779,1.4572165857,1,711.0,16,2007,0.0,1,0,0,3049.0,5,0
13392,2.26,0.3140728482,3.9800963934,1.5944775934,0.1992221261884184,2.66,182.5429545,1.4572165857,1,881.0,16,2007,0.0,2,0,0,3743.0,22,0
13393,1.94,0.3140728482,3.9800963934,1.5944775934,-0.14277355178466938,3.48,188.1721628,1.4572165857,1,693.0,16,2007,0.0,1,0,0,2864.0,133,0
13394,1.26,0.3140728482,3.9800963934,1.5944775934,0.12438302073050345,3.3,188.6493901,1.4572165857,1,880.0,16,2007,0.0,2,0,0,3740.0,6,0
13395,2.26,0.3140728482,3.9800963934,1.5944775934,-0.08189282627484874,2.66,182.5429545,1.4572165857,2,692.0,16,2007,0.0,1,0,0,2998.0,2,0
13396,23.33,0.3140728482,3.9800963934,1.5944775934,-0.2492764109985529,3.21,194.1442297,1.4572165857,1,703.0,16,2007,0.0,1,0,0,2969.0,32,0
13397,1.53,0.3140728482,3.9800963934,1.5944775934,0.2941425248466906,3.17,187.9588779,1.4572165857,1,1036.0,16,2007,0.0,2,0,0,4147.0,17,0
13398,36.13,0.3140728482,3.9800963934,1.5944775934,0.2950347805229072,3.69,168.89499540000003,1.4572165857,1,881.0,16,2007,0.0,2,0,0,3951.0,2,0
13399,80.36,1.8486004471,9.3776484752,4.5784970987,-0.09188608275120903,4.09,163.3011429,0.8647815865999999,2,810.0,0,1945,0.051,2,1,0,1876.0,324,0
13400,15.73,0.9078765871,1.2914738777,0.8651497851000001,0.3266606005459509,3.25,195.0863121,3.7529537466,1,1028.0,6,1923,0.057,3,1,0,3880.0,11,0
13401,1.35,0.3759720135,2.6194743594,1.8555029623,0.2824466718067335,3.52,189.5440738,0.5363222255,1,1481.0,0,1926,0.033,4,1,0,2336.0,201,0
13402,53.5,1.1280224795,8.460667429299999,3.7564608864,-0.17695473251028807,2.85,174.1138544,1.0678229286,1,3360.0,6,2007,0.057,4,1,0,3266.0,7,0
13403,47.8,1.2241831787000002,3.0882414517,1.6934601767,-0.11298482293423273,3.2,164.0254855,2.059273952,2,1223.0,1,1948,0.091,3,1,0,2601.0,111,0
13404,50.39,0.4033014586,2.5765455437,1.8113657929,-0.034237726098191215,3.35,166.74153180000005,0.5352533781000001,1,1458.0,0,1926,0.041,3,1,0,2868.0,199,0
13405,7.07,0.0944028096,0.366201755,0.6985082034000001,0.7633044554455446,2.95,173.0314193,2.5321495927,1,1858.0,3,1920,0.056,4,1,1,3065.0,4,0
13406,3.84,2.7487366508,6.1955110702999985,5.3595741794,0.16983496970963025,2.77,176.82254369999995,2.5151258865,2,2352.0,0,1941,0.168,4,1,1,5599.0,78,0
13407,74.96,1.1345336992,8.4636610187,3.7631965597,-0.1681465038845727,4.06,166.5574036,1.068039151,1,3360.0,6,2007,0.057,4,0,0,4129.0,42,0
13408,3.77,0.9513492362,1.5365136221,0.8357136033,-0.062319676860934786,2.76,179.37516409999995,1.3346034225,2,1660.0,0,1925,0.041,6,1,0,27786.0,4,0
13409,5.07,0.4006504391,2.5760371009,1.8100179182,-0.1999395952884325,2.86,174.6158156,0.5301572835,1,1428.0,0,1926,0.041,3,1,0,2892.0,12,0
13410,83.63,1.7245150166,11.1987598771,0.915194887,0.12063867534003547,3.82,168.16883080000005,0.5741965901,2,1152.0,0,1946,0.08,3,1,0,1831.0,53,0
13411,2.43,2.7985411777,6.2490551661,5.413123742100001,0.22459705676243868,3.39,192.8245948,2.5586234524,1,2276.0,0,1956,0.154,3,0,2,5486.0,0,0
13412,36.68,1.5425119988999998,9.043529532300001,4.2612301965,0.17785630153121318,2.8,174.8671796,0.8043084288,1,2024.0,3,2005,0.073,5,1,0,2496.0,204,0
13413,5.33,1.9336987422,9.4563006761,4.6642485841,-0.6036706349206349,3.39,192.8245948,0.9134300617,2,810.0,0,1942,0.051,2,1,0,1455.0,20,0
13414,70.42,2.0320140695,9.5650893229,4.7630137424,0.03307737743650325,3.16,164.31463390000005,0.9640150402,1,810.0,0,1945,0.05,3,1,0,1695.0,12,0
13415,61.73,0.5390083008,2.4290975605000003,1.6688723169,-0.22866141732283465,4.09,163.3011429,0.6076818249,1,1340.0,0,1922,0.041,5,1,1,3155.0,111,0
13416,2.04,0.7451703768000001,2.2417122367,0.8738041296,0.14182234083110942,3.35,188.9390719,2.9779749989,1,772.0,6,1900,0.0,2,0,0,3026.0,26,0
13417,10.66,1.2138864751,9.4778745703,3.7632023,0.3445378151260504,2.66,182.5429545,0.3513338225,1,2024.0,2,2005,0.073,4,1,0,2450.0,133,0
13418,1.2,0.0834994024,0.35901460979999994,0.6914865434,0.8399294176959919,3.27,189.236479,2.5300089668,1,1822.0,3,1918,0.056,4,1,0,2754.0,2,0
13419,85.15,1.5465864422,9.0401826765,4.2646212646,-0.7402597402597403,4.18,170.4751925,0.8119682115000001,1,936.0,3,1923,0.049,3,1,0,1973.0,15,0
13420,59.62,0.720077795,1.3054039298,0.6478396512,0.5080385852090032,3.81,166.7851862,1.5534684676,2,1440.0,0,1922,0.059,3,1,0,3249.0,16,0
13421,9.82,1.119382416,1.7025193096,0.9629472817,0.370404984423676,3.03,171.19616330000005,1.1496244188,1,1504.0,0,1923,0.046,3,1,0,3178.0,4,0
13422,82.21,0.8854563392,2.0652049096,1.3176851364,-0.3480104370515329,4.42,168.7854764,0.8602121551,2,1398.0,0,1923,0.054000000000000006,3,1,0,3595.0,6,0
13423,10.65,0.7357089522,2.2407841067,0.881468672,0.4541796231937077,3.24,195.8744368,2.9844691815,1,1904.0,6,1910,0.029,4,1,0,4657.0,5,0
13424,63.37,1.7659526394,9.8289112559,3.1789211387000003,-0.13081909251620508,3.03,171.19616330000005,1.8090801133,1,960.0,0,1954,0.045,2,1,0,1590.0,133,0
13425,73.35,1.1639306663,1.7685874124,1.0233298037,-0.1894408322496749,4.18,170.4751925,1.086937382,2,1640.0,0,1929,0.037000000000000005,3,1,0,3274.0,66,0
13426,5.33,2.0437575669,9.5721551344,4.774757824,0.214781746031746,3.39,192.8245948,0.974717885,2,810.0,0,1945,0.055,3,1,0,1240.0,29,0
13427,6.77,1.6104907483000002,9.5491523813,2.8646252519,-0.01098901098901099,3.17,187.9588779,1.881809091,1,832.0,0,1951,0.039,2,1,0,1335.0,28,0
13428,5.59,1.1190017661,1.7019102706,0.9605515559,-0.08203244566880931,2.85,174.1138544,1.147329919,1,1280.0,0,1923,0.046,3,1,0,2612.0,8,0
13429,72.65,0.5069775753,2.8727300888,0.9236712144,0.004704301075268817,4.28,170.1945226,1.5448428524000002,1,1152.0,3,1939,0.04,3,1,0,2957.0,65,0
13430,81.0,2.6519334161000003,10.8665874444,5.0798024867,0.060440084835630965,3.81,166.7851862,1.4490129147,2,832.0,2,1951,0.055,3,1,0,2036.0,82,0
13431,2.67,0.6596449697,3.1928814744,0.6206836869,0.4804521030201964,3.29,194.8306605,1.77835042,1,1716.0,3,1912,0.083,3,1,1,3442.0,6,0
13432,10.66,2.0011945819,9.5170917433,4.732025958,0.1176470588235294,2.66,182.5429545,0.9571733881,2,810.0,0,1945,0.056,2,1,0,1309.0,6,0
13433,78.26,0.4405274978,1.0245266797,0.4697978802,0.2321196358907673,4.28,170.1945226,1.8219329745,1,1604.0,3,1911,0.03,4,1,0,3107.0,2,0
13434,62.82,1.1215426989,3.0651366904,1.5910364921,0.02117486338797814,3.46,168.14317490000005,1.9710723469,1,1122.0,0,1948,0.092,3,1,0,2572.0,49,0
13435,1.84,1.2186537497,3.1089366823,1.6917619672,0.09080196399345336,3.48,188.1609222,2.0445767159,2,1223.0,1,1948,0.091,3,1,0,2364.0,27,0
13436,1.41,0.5028995944,0.2398974557,1.0716123126,0.041883725776203376,3.17,187.9588779,2.9935795202,1,1512.0,6,1910,0.029,4,1,1,4071.0,0,0
13437,0.82,1.1716995038,3.0772092123,1.6413012530000002,0.04255926878034847,3.49,189.6382211,2.0134662317,1,1122.0,1,1948,0.092,3,1,0,2682.0,42,0
13438,67.78,0.9168152587,1.5017346731,0.7976248226,-0.25886178861788617,4.04,169.4708133,1.3571125965000002,2,1396.0,0,1925,0.037000000000000005,3,1,0,3193.0,26,0
13439,19.02,1.6503519634,9.7450981463,3.1521336116,-0.13394919168591224,2.7,175.2482939,1.700472556,2,1377.0,0,1953,0.151,2,1,1,2229.0,18,0
13440,59.62,0.4286951054,2.5349712739,1.7673753977000002,0.5080385852090032,3.81,166.7851862,0.5305246503000001,3,1644.0,0,1925,0.041,3,1,0,3419.0,10,0
13441,63.27,0.08478575320000001,0.4001170874,0.6380210757,0.9614046187915216,4.06,166.5574036,2.4687783127,1,3520.0,3,1914,0.073,6,1,1,4648.0,49,0
13442,69.8,2.8765002966,6.3407149293,5.504904235700001,0.6434363357440279,3.68,168.7131123,2.6214563076,2,2144.0,0,1953,0.165,3,1,2,5735.0,74,0
13443,1.35,0.9536982806,1.5385031718000002,0.8290112158,0.028010794140323824,3.52,189.5440738,1.3219702458,2,1680.0,0,1925,0.041,3,1,0,2501.0,9,0
13444,7.07,0.5778963418999999,2.3731509256,1.6088767205,0.11386138613861388,2.95,173.0314193,0.6128877407,1,1020.0,0,1914,0.054000000000000006,3,1,0,2609.0,47,0
13445,58.73,2.9128630863,6.3817247121000005,5.5459521262,0.6182563659905049,3.68,165.25843500000005,2.6521165023,1,2154.0,0,1953,0.149,4,1,2,5786.0,81,0
13446,22.84,1.8178663959,11.350511208099999,1.0624817933,-0.5034285714285714,2.69,175.0512181,0.7318435409999999,2,1264.0,0,1946,0.092,3,1,0,1673.0,2,0
13447,30.95,2.9688839962,6.4293385973,5.5934016592,0.21217187761243936,3.19,193.6113816,2.710499182,1,1804.0,0,1956,0.223,4,1,2,5029.0,5,0
13448,9.96,0.5037190064,0.2365191375,1.0694374453,-0.4027711419015767,3.14,168.5979178,2.9927626289,3,1824.0,6,1910,0.029,3,1,0,3114.0,3,0
13449,4.43,0.8953300721999999,1.2911990095,0.877984295,-0.11667035643125967,2.66,174.9641855,3.7602242467,1,806.0,6,1914,0.041,2,0,0,2626.0,70,0
13450,60.87,1.6656541372999998,9.762658515,3.1672879415,0.35294117647058826,2.95,173.0314193,1.7050318494,1,1607.0,0,1953,0.131,4,1,1,2022.0,247,0
13451,80.92,1.2734505003,8.668471983,3.9477056576,-0.8004212743549236,3.91,167.9615905,0.9467969037,2,2061.0,6,1921,0.099,3,1,0,41608.0,15,0
13452,2.22,0.4333663555,1.0181880961,0.4521691282,-0.2369413031771675,3.43,189.27894,1.8197450779,1,1292.0,3,1917,0.035,5,1,1,2333.0,7,0
13453,2.92,0.6724573624,1.2577048215,0.5942374471999999,0.6265432098765432,2.72,185.6306252,1.5842364003,2,1440.0,0,1922,0.059,3,1,0,2473.0,22,0
13454,86.64,0.9508676495,1.5353946979,0.8215693601,-0.11793531525645215,4.44,165.8540725,1.31898581,1,1660.0,0,1925,0.041,4,1,0,4118.0,25,0
13455,55.7,0.4837580707,1.0690131665,0.471134386,0.5065852875040154,3.32,167.5460189,1.7668572504,1,1512.0,3,1910,0.08,3,1,1,2866.0,56,0
13456,3.11,0.9149039891,1.4994548976,0.7889986162,0.4195944015995429,2.66,182.5429545,1.3514278515,2,1356.0,0,1925,0.037000000000000005,3,1,1,2348.0,6,0
13457,1.33,0.0678470224,0.3869020636,0.6296703177,0.04073522106308992,3.3,188.6493901,2.4697607247,2,1414.0,3,1911,0.028,3,1,0,2489.0,13,0
13458,89.73,1.7378729211,11.2664083867,0.9829094957,-0.6805333333333333,4.28,170.1945226,0.6410330675,2,1152.0,0,1945,0.063,3,1,0,1932.0,18,0
13459,60.87,2.0744633095,9.5780984519,4.8054148129000005,-0.1176470588235294,2.95,173.0314193,1.011294304,1,810.0,0,1945,0.055,2,1,0,1848.0,0,0
13460,29.9,2.0045016654,11.5222587869,1.2353384609,0.1959122632103689,3.24,195.8744368,0.9284182393,3,1088.0,0,1953,0.052000000000000005,3,1,0,1750.0,14,0
13461,55.7,0.9119868296,1.4962953741999998,0.7826777186,0.3809829746225506,3.32,167.5460189,1.3503028421,1,1518.0,0,1925,0.039,4,1,0,2816.0,6,0
13462,86.64,0.0632549506,0.3837886617,0.6257571705,-0.25612544919960795,4.44,165.8540725,2.4686410301,3,2142.0,3,1911,0.026,3,1,0,1213.0,7,0
13463,96.27,3.1287091435,10.981974423599999,1.4801969966,0.07300053676865273,4.44,165.8540725,1.5397194741,1,1152.0,0,2006,0.015,2,1,0,2300.0,6,0
13464,36.68,1.9387810223,9.4239504971,4.6682346038,0.08892815076560659,2.8,174.8671796,0.9447607377,1,810.0,0,1945,0.055,2,1,0,1447.0,66,0
13465,4.57,1.9187706653,11.586808788199999,1.2980867067,-0.19110378912685336,3.43,189.27894,0.9677512613,3,1224.0,0,2000,0.024,3,1,0,2324.0,21,0
13466,61.19,0.4665637596,2.4856690393000003,1.7165249236000002,-0.0981012658227848,3.82,168.16883080000005,0.5378966653,1,1260.0,0,1923,0.041,3,1,0,2861.0,8,0
13467,20.71,2.0799222289,9.5781488588,4.8108451791,0.1875725900116144,2.66,174.7804831,1.0184583664,2,810.0,0,1945,0.055,2,1,0,9341.0,127,0
13468,63.77,0.4911386125,1.0764846208,0.4664919329,0.5494296577946768,4.08,164.60666940000004,1.7545997622,2,1512.0,3,1910,0.08,4,1,0,3259.0,8,0
13469,5.59,0.8370669389000001,1.4217985009,0.7218579202,0.06825834098561373,2.85,174.1138544,1.4242765169999998,1,1494.0,0,1925,0.037000000000000005,3,1,0,2690.0,31,0
13470,2.29,1.8825176372,11.547412279300001,1.2595037647,-0.030860855441256087,3.49,189.6382211,0.9259162688,1,1496.0,0,2002,0.032,4,1,0,2568.0,6,0
13471,19.42,1.728149678,11.275452017300001,0.993288021,-0.34460141271442984,3.29,194.8306605,0.6489459065,2,1152.0,0,1945,0.099,3,1,0,1473.0,7,0
13472,21.76,1.8765368979,9.3252262983,4.6027879794,0.20226308345120225,3.31,194.4612831,0.942951161,2,810.0,2,1945,0.044,3,1,0,1174.0,10,0
13473,4.72,2.1297276702000003,9.6098658013,4.8606336865,-0.5508213552361396,3.48,188.1721628,1.0630125806,2,810.0,0,1945,0.052000000000000005,2,1,0,1262.0,8,0
13474,41.46,0.8199463273,2.1216605895,1.3644557013999998,-0.12710219922380336,3.31,165.7220839,0.7923593808,3,1594.0,0,1913,0.057,3,1,0,3109.0,80,0
13475,3.24,2.0852079126,9.577929877699999,4.8160943277,0.4968976215098242,3.27,189.236479,1.0255663864,1,1560.0,0,1945,0.055,4,1,1,1566.0,53,0
13476,60.77,2.9964834666000004,6.5490449864,5.715394119299999,0.42747252747252745,4.44,165.8540725,2.6672812052,1,2364.0,4,1964,0.0,4,1,1,6861.0,209,0
13477,88.01,1.8834948018,9.3299233399,4.609769416000001,-0.08726534753932014,4.37,166.0036383,0.9479053247,2,810.0,2,1945,0.037000000000000005,2,1,0,1739.0,206,0
13478,1.33,1.6731734064,11.230035833399999,0.9544046678,-0.21052631578947367,3.27,189.236479,0.6015757295,2,1152.0,0,1946,0.106,3,1,0,1485.0,62,0
13479,81.0,1.9580838785,9.4335115905,4.6874197462,-0.2049045599151644,3.81,166.7851862,0.9624519198,2,810.0,0,1945,0.05,2,1,0,1930.0,35,0
13480,5.96,2.0463708919,9.526712997799999,4.7768322647,-0.6002160994057266,3.43,189.27894,1.0096869108,3,810.0,0,1945,0.062,3,1,0,1555.0,16,0
13481,16.48,1.1106248576,3.1054338978,1.5879435096,0.1454183266932271,3.03,171.19616330000005,1.9417196059,1,1122.0,0,1948,0.092,4,1,0,2410.0,20,0
13482,87.03,2.1384526229,9.6078865274,4.869269078,-0.0970123839009288,4.28,170.1945226,1.0757418496,2,810.0,0,1945,0.052000000000000005,2,1,0,1770.0,362,0
13483,3.2,1.9157732672,9.3858748948,4.644171468500001,-0.06329113924050632,3.35,188.9390719,0.94458027,1,810.0,0,1945,0.053,2,1,0,1295.0,13,0
13484,30.69,1.9518660378,11.6151822824,1.325994207,-0.4246260069044879,2.95,173.0314193,0.9991349256,1,1224.0,0,2000,0.025,3,1,0,2053.0,11,0
13485,89.73,1.8777853505,11.5281229952,1.2400880732,0.19999466666666665,4.28,170.1945226,0.9071704801,1,1224.0,0,2002,0.026,3,1,0,2536.0,142,0
13486,61.19,0.807693161,2.1294418577000003,1.3684871067,0.02848101265822785,3.82,168.16883080000005,0.775099104,1,1600.0,0,1922,0.041,4,1,1,2923.0,50,0
13487,83.16,2.0996765192,9.5752916433,4.830395638,-0.7390167364016736,4.04,169.4708133,1.0463356709,2,810.0,0,1945,0.056,2,1,0,1776.0,11,0
13488,22.03,0.8192089779,1.4602488598,3.1883838599,4.794777828676134,4.28,170.1945226,1.4602580813,1,5073.0,2,1925,0.105,5,1,5,31533.0,171,0
13489,88.01,2.0611297701,9.5343553149,4.7915408708,-0.5436326737696601,4.37,166.0036383,1.0236776275,1,810.0,0,1945,0.061,2,1,0,1800.0,81,0
13490,11.79,0.8066311251,2.1289456259,1.3667814104,0.40766583229036296,3.14,168.5979178,0.7716267259,2,1536.0,0,1922,0.041,3,1,1,2669.0,23,0
13491,20.71,2.2920287054,10.5618477856,4.0581396948,0.16114982578397213,2.66,174.7804831,1.7678436624,2,1044.0,0,1940,0.077,4,1,0,1721.0,3,0
13492,76.43,1.4780960924000002,8.9144785066,4.1833268569,0.5380313199105146,3.82,168.16883080000005,0.8677069442,1,1624.0,3,2011,0.07400000000000001,4,0,0,276.0,14,0
13493,47.38,1.4755343019999998,3.2416388187000003,1.9565167133,-0.38650306748466257,3.66,166.02525580000002,2.2446793231,2,986.0,1,1948,0.054000000000000006,3,1,0,2552.0,176,0
13494,3.67,3.0822729992,6.672167591,5.8401743677,0.6398296059637912,3.03,171.19616330000005,2.7174996941000003,1,2127.0,4,1963,0.234,5,1,1,6705.0,129,0
13495,5.59,0.8663976547,1.4502724587,0.7356231216,0.07101316192225282,2.85,174.1138544,1.3863690885,3,1052.0,0,1925,0.033,3,1,0,2453.0,16,0
13496,80.36,2.1555511443,9.6041130792,4.8861120506,-0.35572272971520685,4.09,163.3011429,1.1005276981999998,1,810.0,0,1945,0.039,2,1,0,1602.0,160,0
13497,17.24,2.0278646531,9.4869096446,4.75750775,-0.2624356775300172,2.77,176.82254369999995,1.0136628396,1,940.0,0,1945,0.055,2,1,0,1331.0,79,0
13498,89.73,1.8819618618,11.6303003745,1.3445062805,0.27946666666666664,4.28,170.1945226,1.0046580585,1,1742.0,0,2000,0.03,3,1,0,3101.0,26,0
13499,79.02,1.9992570499,9.4348831628,4.7274241623,-0.07993099482461184,3.32,167.5460189,1.0143871946,1,810.0,0,1945,0.045,2,1,0,1647.0,273,0
13500,17.67,2.0424239938,9.4837150571,4.7715711131,0.1905669366364936,3.25,195.0863121,1.0347664268,1,810.0,0,1945,0.055,3,1,0,1192.0,0,0
13501,7.93,2.0466436199,9.4818301511,4.7755919966,0.12205882352941175,3.29,194.8306605,1.0415399493000002,2,810.0,0,1945,0.055,3,1,0,1202.0,5,0
13502,80.89,2.1260879434,9.5585612623,4.8559706167000005,-0.6590909090909091,3.68,168.7131123,1.0918885728,1,810.0,0,1943,0.052000000000000005,2,1,0,1825.0,474,0
13503,74.96,2.0889128104,9.5111885888,4.8179391119,-0.14039955604883464,4.06,166.5574036,1.0756562792,2,810.0,0,1945,0.04,3,1,0,1793.0,5,0
13504,27.67,1.7912895997,11.5253561353,1.2444235857,0.2427745664739885,3.03,171.19616330000005,0.8972586532,1,1346.0,0,2002,0.034,3,0,0,2908.0,189,0
13505,60.87,2.329232739,10.5933034274,4.0708979633,-0.5764705882352941,2.95,173.0314193,1.8124182548,2,1044.0,0,1940,0.078,3,1,0,2001.0,149,0
13506,80.92,2.1323900708,9.5449358139,4.8616326684,-0.631911532385466,3.91,167.9615905,1.1090540168,2,930.0,0,1945,0.037000000000000005,2,0,0,1807.0,27,0
13507,23.33,0.1010092906,4.0280105463,1.4309996775999998,-0.30354558610709115,3.21,194.1442297,1.1865800378,1,854.0,11,1906,0.0,2,0,0,2749.0,5,0
13508,2.56,0.6711752675,3.1856359448,0.6273776918999999,0.2835073977371628,2.76,179.37516409999995,1.7874881774,1,1790.0,5,1900,0.041,4,1,0,3874.0,6,0
13509,5.74,1.8651125154,11.6512658155,1.3676887436,0.24491869918699186,3.39,192.8245948,1.023861518,1,1452.0,0,2000,0.03,4,0,0,2210.0,34,0
13510,88.98,2.1342300045,9.541280115900001,4.863273646100001,0.11196319018404907,4.33,167.1401414,1.1138444909,2,930.0,0,1945,0.045,2,1,0,0.0,34,0
13511,39.81,1.6478785678,11.335004151700002,1.0680968912,0.2693423597678917,3.31,194.4612831,0.7081857252,1,1152.0,0,1946,0.075,3,1,0,1341.0,8,0
13512,4.57,1.7119888924000002,11.3492368728,1.0716191991,-0.13454695222405272,3.43,189.27894,0.7208246832999999,1,1152.0,0,1948,0.07,3,1,0,1428.0,27,0
13513,53.5,1.9342683329,9.9860550633,3.2853702274,-0.06525573192239859,2.85,174.1138544,1.9233599566,1,1164.0,0,1957,0.126,3,1,2,2358.0,16,0
13514,27.67,1.705598576,11.351126225,1.0745487073,-0.3930635838150289,3.03,171.19616330000005,0.7226310151,1,1296.0,0,1946,0.068,3,1,0,1625.0,77,0
13515,27.67,3.1228231136,10.973326657100001,1.4718246177,-0.07514450867052024,3.03,171.19616330000005,1.5328362905,1,1152.0,0,2006,0.015,2,1,0,2476.0,19,0
13516,74.66,1.6991369886,11.3529392271,1.0774530582,-0.1915355398806294,3.81,166.7851862,0.7244324601000001,2,1152.0,0,1946,0.066,3,1,0,2125.0,40,0
