RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,Turnover
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-05,8.929
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-06,9.0895
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-07,9.3571
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-08,9.5788
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-09,9.7623
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-10,9.8387
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-11,9.7928
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-12,9.9075
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-01,9.8616
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-02,9.8769
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-03,9.7928
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-04,9.8387
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-05,9.8387
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-06,9.6094
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-07,9.4259
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-08,9.4565
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-09,9.2348
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-10,9.1201
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-11,9.2577
66126,20002,Washington,DC,Washington,District of Columbia,43,2005-12,8.9213
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-01,8.7302
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-02,8.4474
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-03,8.2486
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-04,8.111
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-05,7.8817
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-06,7.8129
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-07,7.7823
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-08,7.6523
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-09,7.5224
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-10,7.6065
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-11,7.3389
66126,20002,Washington,DC,Washington,District of Columbia,43,2006-12,7.316
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-01,7.4536
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-02,7.637
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-03,7.5835
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-04,7.5529
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-05,7.6829
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-06,7.6829
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-07,7.6829
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-08,7.6982
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-09,7.7211
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-10,7.5988
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-11,7.7058
66126,20002,Washington,DC,Washington,District of Columbia,43,2007-12,7.6676
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-01,7.6217
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-02,7.4688
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-03,7.3312
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-04,7.1631
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-05,6.712
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-06,6.3527
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-07,6.2304
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-08,6.0087
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-09,5.9934
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-10,6.0775
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-11,5.81
66126,20002,Washington,DC,Washington,District of Columbia,43,2008-12,5.6418
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-01,5.5347
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-02,5.4507
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-03,5.3283
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-04,5.1831
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-05,5.2462
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-06,5.2929
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-07,5.5186
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-08,5.6409
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-09,5.5099
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-10,5.5453
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-11,5.8542
66126,20002,Washington,DC,Washington,District of Columbia,43,2009-12,6.0395
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-01,6.1863
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-02,6.1086
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-03,6.2708
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-04,6.2862
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-05,6.5102
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-06,6.5256
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-07,6.4411
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-08,6.3794
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-09,6.3562
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-10,6.3229
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-11,6.292
66126,20002,Washington,DC,Washington,District of Columbia,43,2010-12,6.1598
66126,20002,Washington,DC,Washington,District of Columbia,43,2011-01,6.1289
66126,20002,Washington,DC,Washington,District of Columbia,43,2011-02,6.182
