RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianListingPrice
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2012-10,
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2012-11,
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2012-12,
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-01,
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-02,
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-03,415000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-04,399000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-05,399450
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-06,446500
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-07,439000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-08,439000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-09,459000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-10,435000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-11,435000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2013-12,425000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-01,412000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-02,425000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-03,399000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-04,395000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-05,419000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-06,437000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-07,424750
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-08,424900
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-09,392750
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-10,399000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-11,386950
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2014-12,399900
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-01,409000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-02,439000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-03,393000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-04,385000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-05,424900
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-06,405000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-07,392000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-08,419900
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-09,454499.5
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-10,459000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-11,431500
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2015-12,409900
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-01,399000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-02,410000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-03,430000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-04,449900
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-05,399900
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-06,419450
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-07,419000
Dupont Circle,Washington,DC,Washington,District of Columbia,589,2016-08,399727.5
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-01,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-02,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-03,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-04,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-05,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-06,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-07,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-08,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-09,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-10,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-11,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2010-12,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-01,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-02,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-03,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-04,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-05,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-06,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-07,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-08,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-09,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-10,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-11,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2011-12,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-01,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-02,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-03,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-04,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-05,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-06,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-07,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-08,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-09,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-10,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-11,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2012-12,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-01,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-02,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-03,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-04,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-05,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-06,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-07,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-08,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-09,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-10,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-11,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2013-12,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-01,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-02,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-03,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-04,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-05,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-06,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-07,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-08,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-09,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-10,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-11,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2014-12,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-01,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-02,
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-03,1029000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-04,1044500
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-05,977000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-06,949500
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-07,867000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-08,879000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-09,885000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-10,874500
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-11,849000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2015-12,899000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-01,864450
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-02,900000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-03,947000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-04,975000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-05,984500
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-06,949900
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-07,915000
Chevy Chase,Washington,DC,Washington,District of Columbia,676,2016-08,899000
Shaw,Washington,DC,Washington,District of Columbia,770,2010-01,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-02,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-03,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-04,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-05,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-06,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-07,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-08,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-09,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-10,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-11,
Shaw,Washington,DC,Washington,District of Columbia,770,2010-12,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-01,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-02,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-03,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-04,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-05,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-06,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-07,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-08,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-09,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-10,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-11,
Shaw,Washington,DC,Washington,District of Columbia,770,2011-12,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-01,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-02,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-03,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-04,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-05,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-06,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-07,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-08,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-09,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-10,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-11,
Shaw,Washington,DC,Washington,District of Columbia,770,2012-12,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-01,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-02,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-03,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-04,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-05,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-06,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-07,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-08,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-09,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-10,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-11,
Shaw,Washington,DC,Washington,District of Columbia,770,2013-12,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-01,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-02,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-03,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-04,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-05,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-06,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-07,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-08,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-09,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-10,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-11,
Shaw,Washington,DC,Washington,District of Columbia,770,2014-12,
Shaw,Washington,DC,Washington,District of Columbia,770,2015-01,617277.5
Shaw,Washington,DC,Washington,District of Columbia,770,2015-02,699000
Shaw,Washington,DC,Washington,District of Columbia,770,2015-03,729900
Shaw,Washington,DC,Washington,District of Columbia,770,2015-04,600000
Shaw,Washington,DC,Washington,District of Columbia,770,2015-05,608500
Shaw,Washington,DC,Washington,District of Columbia,770,2015-06,599750
Shaw,Washington,DC,Washington,District of Columbia,770,2015-07,592250
Shaw,Washington,DC,Washington,District of Columbia,770,2015-08,635000
Shaw,Washington,DC,Washington,District of Columbia,770,2015-09,667000
Shaw,Washington,DC,Washington,District of Columbia,770,2015-10,649900
Shaw,Washington,DC,Washington,District of Columbia,770,2015-11,699999
Shaw,Washington,DC,Washington,District of Columbia,770,2015-12,687450
Shaw,Washington,DC,Washington,District of Columbia,770,2016-01,719500
Shaw,Washington,DC,Washington,District of Columbia,770,2016-02,662449.5
Shaw,Washington,DC,Washington,District of Columbia,770,2016-03,659000
Shaw,Washington,DC,Washington,District of Columbia,770,2016-04,629999
Shaw,Washington,DC,Washington,District of Columbia,770,2016-05,623875
Shaw,Washington,DC,Washington,District of Columbia,770,2016-06,649900
Shaw,Washington,DC,Washington,District of Columbia,770,2016-07,649900
Shaw,Washington,DC,Washington,District of Columbia,770,2016-08,714950
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-01,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-02,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-03,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-04,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-05,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-06,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-07,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-08,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-09,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-10,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-11,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2010-12,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-01,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-02,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-03,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-04,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-05,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-06,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-07,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-08,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-09,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-10,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-11,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2011-12,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-01,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-02,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-03,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-04,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-05,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-06,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-07,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-08,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-09,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-10,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-11,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2012-12,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-01,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-02,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-03,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-04,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-05,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-06,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-07,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-08,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-09,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-10,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-11,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2013-12,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-01,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-02,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-03,
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-04,589950
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-05,599500
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-06,609250
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-07,580000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-08,569000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-09,599000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-10,599499.5
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-11,599999
Near Northeast,Washington,DC,Washington,District of Columbia,864,2014-12,549500
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-01,579500
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-02,599000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-03,561950
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-04,599450
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-05,648950
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-06,599500
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-07,604500
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-08,609000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-09,670000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-10,664500
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-11,672450
Near Northeast,Washington,DC,Washington,District of Columbia,864,2015-12,680000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-01,675000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-02,635000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-03,675000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-04,679900
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-05,622450
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-06,615000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-07,642000
Near Northeast,Washington,DC,Washington,District of Columbia,864,2016-08,673868
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-01,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-02,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-03,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-04,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-05,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-06,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-07,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-08,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-09,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-10,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-11,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2010-12,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-01,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-02,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-03,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-04,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-05,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-06,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-07,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-08,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-09,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-10,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-11,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2011-12,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-01,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-02,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-03,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-04,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-05,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-06,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-07,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-08,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-09,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-10,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-11,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2012-12,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-01,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-02,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-03,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-04,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-05,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-06,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-07,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-08,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-09,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-10,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-11,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2013-12,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-01,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-02,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-03,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-04,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-05,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-06,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-07,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-08,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-09,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-10,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-11,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2014-12,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-01,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-02,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-03,
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-04,349900
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-05,334900
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-06,324900
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-07,299509
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-08,350000
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-09,350000
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-10,318750
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-11,312500
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2015-12,307950
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-01,289450
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-02,329950
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-03,305900
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-04,319900
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-05,302900
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-06,305000
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-07,304500
Southwest Waterfront,Washington,DC,Washington,District of Columbia,887,2016-08,325000
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-01,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-02,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-03,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-04,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-05,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-06,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-07,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-08,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-09,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-10,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-11,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2010-12,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-01,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-02,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-03,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-04,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-05,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-06,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-07,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-08,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-09,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-10,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-11,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2011-12,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-01,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-02,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-03,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-04,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-05,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-06,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-07,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-08,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-09,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-10,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-11,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2012-12,
Mount Vernon Square,Washington,DC,Washington,District of Columbia,1019,2013-01,
