,Rank,Rank_Year,School,School URL,District,District URL,City,City URL,Zip,County,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score,Rank Change from Prior Year,SchoolDigger Star Rating
196,18,2013-14,Meridian Pcs,https://www.schooldigger.com/go/DC/schools/0001500229/school.aspx,Meridian Pcs,https://www.schooldigger.com/go/DC/district/00015/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20009,District Of Columbia,PK,8,Yes,Yes,No,No,588,43.0,13.6,99.5,61.4,0.2,0.9,36.2,0.0,0.0,1.4,64.5,-4.0,4
197,19,2013-14,Cesar Chavez Pcs For Public Policy Chavez Prep,https://www.schooldigger.com/go/DC/schools/0000500377/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,9,Yes,Yes,No,No,322,29.0,11.1,99.1,24.5,0.0,0.9,74.5,0.0,0.0,0.0,63.0,-2.0,3
198,20,2013-14,West Ec,https://www.schooldigger.com/go/DC/schools/0003000067/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,258,22.0,11.7,98.8,58.9,0.0,0.0,30.2,0.0,2.3,8.5,62.9,8.0,3
199,21,2013-14,Mary McLeod Bethune Day Academy Pcs Slowe Campus,https://www.schooldigger.com/go/DC/schools/0004400275/school.aspx,Mary McLeod Bethune Pcs,https://www.schooldigger.com/go/DC/district/00044/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,373,33.6,11.0,99.2,93.3,0.0,0.0,4.3,0.0,0.0,2.4,62.5,2.0,3
200,22,2013-14,Truesdell Ec,https://www.schooldigger.com/go/DC/schools/0003000075/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,480,44.0,10.9,99.4,32.5,0.0,2.5,62.5,0.0,0.8,1.7,57.9,15.0,3
201,23,2013-14,Stuart Hobson Middle School Capitol Hill Cluster,https://www.schooldigger.com/go/DC/schools/0003000191/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,No,417,24.0,17.3,99.3,87.5,0.0,1.4,0.7,0.0,0.5,9.8,57.7,-7.0,3
202,24,2013-14,Potomac Preparatory PCS,https://www.schooldigger.com/go/DC/schools/0006000310/school.aspx,Potomac Preparatory PCS,https://www.schooldigger.com/go/DC/district/00060/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,423,29.0,14.5,99.3,99.1,0.0,0.2,0.7,0.0,0.0,0.0,57.7,,3
203,25,2013-14,Center City Petworth Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300395/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,Yes,No,No,237,21.0,11.2,98.7,43.5,1.3,0.0,53.2,0.8,0.8,0.4,56.3,-6.0,3
204,26,2013-14,William E. Doar Junior PCS for the Performing Arts,https://www.schooldigger.com/go/DC/schools/0005300455/school.aspx,William E Doar Jr PCS,https://www.schooldigger.com/go/DC/district/00053/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,435,28.6,15.2,99.3,96.8,0.0,0.0,0.2,0.0,0.0,3.0,55.8,,3
205,27,2013-14,Raymond Ec,https://www.schooldigger.com/go/DC/schools/0003000033/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,PK,8,Yes,No,No,No,543,40.5,13.4,99.5,42.0,0.0,1.7,56.2,0.0,0.0,0.2,53.7,2.0,3
206,28,2013-14,Columbia Heights Ec,https://www.schooldigger.com/go/DC/schools/0003000396/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,12,Yes,No,No,No,1266,93.0,13.6,99.8,32.5,0.0,2.3,63.7,0.4,0.2,0.9,52.4,7.0,3
207,29,2013-14,Center City Capitol Hill Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300393/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20003,District Of Columbia,PK,8,Yes,Yes,No,No,237,15.5,15.2,98.7,99.2,0.0,0.0,0.0,0.0,0.4,0.4,52.4,-7.0,3
208,30,2013-14,Center City Shaw Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300404/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,PK,8,Yes,Yes,No,No,239,19.0,12.5,98.7,68.2,0.8,2.1,28.5,0.0,0.0,0.4,51.9,1.0,3
209,31,2013-14,School Without Walls At Francis Stevens,https://www.schooldigger.com/go/DC/schools/0003000149/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20037,District Of Columbia,PK,8,No,No,No,No,284,,,98.9,59.2,0.0,6.3,13.7,0.7,3.9,16.2,47.0,-6.0,2
210,32,2013-14,Jefferson Middle School Academy,https://www.schooldigger.com/go/DC/schools/0003000453/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20024,District Of Columbia,06,8,Yes,No,No,No,299,25.0,11.9,99.0,90.0,0.7,4.3,4.3,0.0,0.3,0.3,43.8,,2
211,33,2013-14,Perry Street Prep Pcs,https://www.schooldigger.com/go/DC/schools/0001100225/school.aspx,Perry Street Preparatory Pcs,https://www.schooldigger.com/go/DC/district/00011/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,12,Yes,Yes,No,No,815,65.5,12.4,99.6,97.9,0.4,0.1,1.6,0.0,0.0,0.0,43.6,1.0,2
212,34,2013-14,Wheatley Ec,https://www.schooldigger.com/go/DC/schools/0003000068/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,No,No,No,442,31.7,13.9,99.3,94.6,0.0,0.0,2.7,0.0,2.3,0.5,43.0,9.0,2
213,35,2013-14,Burroughs Ec,https://www.schooldigger.com/go/DC/schools/0003000107/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,No,No,No,278,25.2,11.0,98.9,86.7,0.0,0.4,11.5,0.4,0.4,0.7,42.8,-2.0,2
214,36,2013-14,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/schools/0002200236/school.aspx,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/district/00022/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,12,Yes,Yes,No,No,342,45.0,7.6,99.1,99.4,0.0,0.0,0.6,0.0,0.0,0.0,42.1,-25.0,2
215,37,2013-14,Whittier Ec,https://www.schooldigger.com/go/DC/schools/0003000065/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,362,29.0,12.4,99.2,81.2,0.8,0.8,15.2,0.3,1.1,0.6,39.0,-7.0,2
216,38,2013-14,Takoma Ec,https://www.schooldigger.com/go/DC/schools/0003000011/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20012,District Of Columbia,PK,8,Yes,No,No,No,442,37.0,11.9,99.3,65.2,0.0,0.2,28.7,0.5,2.9,2.5,38.3,0.0,2
217,39,2013-14,Kelly Miller Middle School,https://www.schooldigger.com/go/DC/schools/0003000272/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,No,513,35.0,14.6,99.4,97.7,0.0,0.0,2.1,0.0,0.2,0.0,36.5,9.0,2
218,40,2013-14,Brightwood Ec,https://www.schooldigger.com/go/DC/schools/0003000112/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,615,53.3,11.5,99.5,28.3,0.0,1.0,70.1,0.2,0.2,0.3,36.0,-16.0,2
219,41,2013-14,Center City Trinidad Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300403/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,No,226,17.0,13.2,98.7,98.2,0.0,0.0,1.3,0.0,0.4,0.0,33.3,-23.0,2
220,42,2013-14,Cesar Chavez for Public Policy Parkside Middle School PCS,https://www.schooldigger.com/go/DC/schools/0000500328/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,Yes,No,No,305,25.0,12.2,99.0,95.4,0.0,0.0,4.3,0.0,0.0,0.3,33.1,-15.0,2
221,43,2013-14,Friendship Pcs Tech Prep,https://www.schooldigger.com/go/DC/schools/0000800422/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,12,Yes,Yes,No,No,406,30.7,13.2,99.3,98.8,0.0,0.0,0.7,0.0,0.0,0.5,32.7,-3.0,1
222,44,2013-14,Ideal Academy Pcs North Capitol Street Campus Elementary School,https://www.schooldigger.com/go/DC/schools/0001200401/school.aspx,Ideal Academy Pcs,https://www.schooldigger.com/go/DC/district/00012/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,No,280,31.0,9.0,98.9,96.1,0.0,0.0,3.9,0.0,0.0,0.0,29.0,3.0,1
223,45,2013-14,Langdon Ec,https://www.schooldigger.com/go/DC/schools/0003000044/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,No,No,No,349,29.5,11.8,99.1,90.0,0.0,0.0,8.6,0.6,0.6,0.3,28.7,-19.0,1
224,46,2013-14,Sousa Middle School,https://www.schooldigger.com/go/DC/schools/0003000019/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,No,295,22.0,13.4,99.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,-7.0,1
225,47,2013-14,Somerset Preparatory Academy Pcs,https://www.schooldigger.com/go/DC/schools/0008900462/school.aspx,Somerset Preparatory PCS,https://www.schooldigger.com/go/DC/district/00089/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,9,Yes,Yes,No,No,160,13.0,12.3,98.1,99.4,0.0,0.0,0.0,0.0,0.6,0.0,27.0,,1
226,48,2013-14,Tree Of Life Community Pcs,https://www.schooldigger.com/go/DC/schools/0004000258/school.aspx,Tree Of Life Pcs,https://www.schooldigger.com/go/DC/district/00040/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,Yes,No,No,311,24.6,12.6,99.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,-16.0,1
227,49,2013-14,Eliot Hine Middle School,https://www.schooldigger.com/go/DC/schools/0003000151/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,No,292,26.5,11.0,99.0,98.6,0.0,0.0,0.3,0.0,0.7,0.3,19.9,0.0,1
228,50,2013-14,Lasalle Backus Ec,https://www.schooldigger.com/go/DC/schools/0003000042/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,342,29.7,11.4,99.1,66.7,0.0,0.3,32.5,0.3,0.3,0.0,19.6,6.0,1
229,51,2013-14,Noyes Elementary School,https://www.schooldigger.com/go/DC/schools/0003000164/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,No,No,No,305,25.5,11.9,99.0,93.1,0.0,0.0,5.6,0.0,0.3,1.0,18.8,-5.0,1
230,52,2013-14,Walker Jones Ec,https://www.schooldigger.com/go/DC/schools/0003000070/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,PK,8,Yes,No,No,No,454,36.5,12.4,99.3,95.2,0.2,0.9,2.2,0.0,0.7,0.9,14.5,-16.0,1
231,53,2013-14,Brookland Ec At Bunker Hill,https://www.schooldigger.com/go/DC/schools/0003000111/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,No,No,No,249,18.5,13.4,98.8,90.8,0.0,0.0,7.6,0.0,1.6,0.0,13.3,-11.0,1
232,54,2013-14,Cardozo Ec,https://www.schooldigger.com/go/DC/schools/0003000082/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20009,District Of Columbia,06,12,Yes,No,No,No,681,63.5,10.7,99.6,61.5,0.1,0.6,32.9,0.1,0.7,4.0,12.7,,1
233,55,2013-14,Browne Ec,https://www.schooldigger.com/go/DC/schools/0003000152/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,No,No,No,349,29.0,12.0,99.1,96.8,0.0,0.0,2.0,0.0,0.9,0.3,11.7,2.0,0
234,56,2013-14,Maya Angelou Pcs Evans Middle School,https://www.schooldigger.com/go/DC/schools/0001400392/school.aspx,Maya Angelou Pcs,https://www.schooldigger.com/go/DC/district/00014/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,07,8,(n/a),Yes,(n/a),No,153,15.0,10.2,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,-4.0,0
235,57,2013-14,Johnson John Hayden Middle School,https://www.schooldigger.com/go/DC/schools/0003000144/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,06,8,Yes,No,No,No,271,26.0,10.4,98.9,98.9,0.0,0.0,1.1,0.0,0.0,0.0,8.6,2.0,0
236,58,2013-14,Hart Middle School,https://www.schooldigger.com/go/DC/schools/0003000135/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,8,Yes,No,No,No,561,34.0,16.5,99.5,98.2,0.0,0.0,1.6,0.0,0.2,0.0,7.7,-3.0,0
237,59,2013-14,Kramer Middle School,https://www.schooldigger.com/go/DC/schools/0003000143/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,06,8,Yes,No,No,No,368,24.0,15.3,99.2,98.6,0.3,0.3,0.3,0.0,0.5,0.0,7.2,-1.0,0
238,60,2013-14,Options Pcs,https://www.schooldigger.com/go/DC/schools/0001800232/school.aspx,Options Pcs,https://www.schooldigger.com/go/DC/district/00018/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,07,12,Yes,Yes,No,No,376,55.0,6.8,99.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0
239,1,2014-15,Basis Dc Pcs,https://www.schooldigger.com/go/DC/schools/0008300443/school.aspx,Basis Dc Pcs,https://www.schooldigger.com/go/DC/district/00083/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20004,District Of Columbia,05,10,No,Yes,No,No,551,35.0,15.7,17.4,42.1,0.2,4.7,7.1,0.4,5.6,39.9,99.3,2.0,5
240,2,2014-15,D C Prep Edgewood Middle Campus Pcs,https://www.schooldigger.com/go/DC/schools/0004800277/school.aspx,Dc Preparatory Academy Pcs,https://www.schooldigger.com/go/DC/district/00048/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,04,8,Yes,Yes,No,No,294,32.0,9.1,62.2,88.1,0.0,0.3,4.1,0.0,7.5,0.0,98.9,-1.0,5
241,3,2014-15,Washington Latin Pcs Middle School,https://www.schooldigger.com/go/DC/schools/0001900324/school.aspx,Washington Latin Pcs,https://www.schooldigger.com/go/DC/district/00019/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,05,8,No,Yes,No,No,366,15.0,24.4,14.8,37.4,0.5,3.8,0.0,0.0,3.3,54.9,97.9,4.0,5
242,4,2014-15,Oyster Adams Bilingual School Oyster,https://www.schooldigger.com/go/DC/schools/0003000160/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20008,District Of Columbia,PK,8,No,No,No,No,650,61.0,10.6,99.5,6.5,0.0,2.2,60.8,0.0,2.6,28.0,95.1,1.0,5
243,5,2014-15,Achievement Preparatory Academy PCS Middle School,https://www.schooldigger.com/go/DC/schools/0007200405/school.aspx,Achievement Prep Academy Pcs,https://www.schooldigger.com/go/DC/district/00072/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,04,8,Yes,Yes,No,No,381,39.0,9.7,71.9,99.5,0.0,0.0,0.0,0.0,0.0,0.5,87.1,-1.0,5
244,6,2014-15,Deal Middle School,https://www.schooldigger.com/go/DC/schools/0003000138/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20016,District Of Columbia,06,8,No,No,No,No,1312,90.0,14.5,99.8,30.9,0.1,5.6,13.0,0.3,4.8,45.4,82.5,-4.0,4
245,7,2014-15,Kipp Dc Key Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100246/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,03,8,Yes,Yes,No,No,334,26.0,12.8,99.1,99.4,0.0,0.0,0.6,0.0,0.0,0.0,77.5,-1.0,4
246,8,2014-15,Two Rivers Pcs Elementary School,https://www.schooldigger.com/go/DC/schools/0004500279/school.aspx,Two Rivers Pcs,https://www.schooldigger.com/go/DC/district/00045/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,No,518,51.0,10.1,45.2,61.6,0.0,0.6,9.8,0.2,2.3,25.5,75.8,3.0,4
247,9,2014-15,EL Haynes PCS Middle School,https://www.schooldigger.com/go/DC/schools/0004300274/school.aspx,El Haynes Pcs,https://www.schooldigger.com/go/DC/district/00043/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,05,8,Yes,Yes,No,No,377,34.0,11.0,76.1,46.2,0.3,1.3,42.7,0.0,4.5,5.0,72.5,7.0,4
248,10,2014-15,Kipp Dc Will Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100376/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,04,8,Yes,Yes,No,No,344,33.0,10.4,99.1,96.8,0.0,0.9,1.2,0.0,1.2,0.0,70.4,4.0,4
249,11,2014-15,William E. Doar Junior PCS for the Performing Arts,https://www.schooldigger.com/go/DC/schools/0005300455/school.aspx,William E Doar Jr PCS,https://www.schooldigger.com/go/DC/district/00053/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,439,32.0,13.7,100.0,95.4,0.5,0.2,0.0,0.0,0.0,3.9,61.3,15.0,4
250,12,2014-15,Hardy Middle School,https://www.schooldigger.com/go/DC/schools/0003000186/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20007,District Of Columbia,06,8,Yes,No,No,No,386,30.0,12.8,99.2,59.1,0.0,11.4,13.5,1.0,2.3,12.7,57.9,0.0,4
251,13,2014-15,Friendship Pcs Woodridge Middle,https://www.schooldigger.com/go/DC/schools/0000800481/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,04,8,Yes,Yes,No,No,168,11.0,15.2,100.0,96.4,0.0,0.0,3.6,0.0,0.0,0.0,57.5,,4
252,14,2014-15,School Without Walls At Francis Stevens,https://www.schooldigger.com/go/DC/schools/0003000149/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20037,District Of Columbia,PK,8,No,No,No,No,414,33.0,12.5,99.3,58.2,0.2,5.3,14.3,0.0,6.0,15.9,56.3,17.0,4
253,15,2014-15,Capital City Middle School Pcs,https://www.schooldigger.com/go/DC/schools/0003500464/school.aspx,Capital City Pcs,https://www.schooldigger.com/go/DC/district/00035/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,05,8,Yes,Yes,No,No,320,35.0,9.1,75.6,42.5,0.6,4.1,43.1,0.0,3.1,6.6,56.0,,4
254,16,2014-15,Paul Pcs Middle School,https://www.schooldigger.com/go/DC/schools/0003900257/school.aspx,Paul JHS PCS,https://www.schooldigger.com/go/DC/district/00039/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,06,8,Yes,Yes,No,No,376,36.0,10.4,42.6,88.0,11.7,0.3,0.0,0.0,0.0,0.0,52.6,,3
255,17,2014-15,Howard University Middle School of Math and Science PCS,https://www.schooldigger.com/go/DC/schools/0005800308/school.aspx,Howard University Middle School Of Math And Science,https://www.schooldigger.com/go/DC/district/00058/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20059,District Of Columbia,06,8,Yes,Yes,No,No,294,28.0,10.5,65.7,96.6,0.0,0.0,3.1,0.0,0.3,0.0,50.2,-8.0,3
256,18,2014-15,Kipp Dc Aim Pcs Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100381/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,05,8,Yes,Yes,No,No,321,27.0,11.8,99.1,98.4,0.0,0.0,0.9,0.0,0.6,0.0,48.4,-5.0,3
257,19,2014-15,Friendship Pcs Chamberlain Middle,https://www.schooldigger.com/go/DC/schools/0000800483/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20003,District Of Columbia,04,8,Yes,Yes,No,No,343,14.0,24.5,100.0,99.1,0.0,0.0,0.9,0.0,0.0,0.0,47.2,,3
258,20,2014-15,Takoma Ec,https://www.schooldigger.com/go/DC/schools/0003000011/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20012,District Of Columbia,PK,8,Yes,No,No,No,442,42.0,10.5,100.0,60.4,0.0,0.2,30.1,0.2,5.7,3.4,45.4,18.0,3
259,21,2014-15,Stuart Hobson Middle School Capitol Hill Cluster,https://www.schooldigger.com/go/DC/schools/0003000191/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,No,423,27.0,15.6,99.3,87.0,0.0,0.5,2.6,0.0,0.9,9.0,45.0,2.0,3
260,22,2014-15,Truesdell Ec,https://www.schooldigger.com/go/DC/schools/0003000075/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,526,49.0,10.7,100.0,31.2,0.0,2.1,65.0,0.2,0.4,1.1,41.5,0.0,3
261,23,2014-15,Cesar Chavez Pcs For Public Policy Chavez Prep,https://www.schooldigger.com/go/DC/schools/0000500377/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,9,Yes,Yes,No,No,331,33.0,10.0,99.1,26.0,0.0,1.5,71.9,0.0,0.0,0.6,39.9,-4.0,3
