RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianSoldPrice
66142,20019,Washington,DC,Washington,District of Columbia,191,2000-12,90725
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-01,90932.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-02,82342.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-03,89050
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-04,95750
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-05,97350
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-06,89399
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-07,100554.3
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-08,101094.7
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-09,100700
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-10,96700
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-11,92600
66142,20019,Washington,DC,Washington,District of Columbia,191,2001-12,95350
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-01,94315
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-02,99685
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-03,101218.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-04,111218
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-05,106200.6
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-06,101300
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-07,95250
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-08,97075
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-09,100325
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-10,103515
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-11,104685
66142,20019,Washington,DC,Washington,District of Columbia,191,2002-12,105000
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-01,105000
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-02,115000
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-03,122000
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-04,117125
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-05,108487.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-06,114937.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-07,115700
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-08,113300
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-09,116450
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-10,121700
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-11,119550
66142,20019,Washington,DC,Washington,District of Columbia,191,2003-12,122500
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-01,124985
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-02,125849.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-03,135735.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-04,136780
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-05,140851
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-06,137049
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-07,137380
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-08,143390
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-09,151760
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-10,156950
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-11,159200
66142,20019,Washington,DC,Washington,District of Columbia,191,2004-12,159850
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-01,166000
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-02,171700
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-03,177050
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-04,171700
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-05,172165
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-06,173450
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-07,180235
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-08,189173
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-09,190673.6
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-10,200374.4
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-11,212775
66142,20019,Washington,DC,Washington,District of Columbia,191,2005-12,212200
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-01,217900
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-02,209650
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-03,219700
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-04,211165
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-05,217285
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-06,223677.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-07,209199.3
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-08,215978.3
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-09,224000
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-10,214975
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-11,219482.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2006-12,220492.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-01,229000
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-02,233750
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-03,238200
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-04,254550
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-05,258000
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-06,251200
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-07,247265
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-08,245735
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-09,225450
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-10,223500
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-11,221250
66142,20019,Washington,DC,Washington,District of Columbia,191,2007-12,221500
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-01,220000
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-02,237500
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-03,247250
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-04,247250
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-05,
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-06,204825
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-07,203675
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-08,212209.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-09,220339.7
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-10,232749.9
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-11,226000
66142,20019,Washington,DC,Washington,District of Columbia,191,2008-12,203750
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-01,213000
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-02,
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-03,
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-04,
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-05,
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-06,168892
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-07,
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-08,
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-09,180000
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-10,194705.9
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-11,218750
66142,20019,Washington,DC,Washington,District of Columbia,191,2009-12,201250
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-01,214050
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-02,215700
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-03,215500
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-04,
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-05,202307.7
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-06,202941.2
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-07,196750
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-08,196750
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-09,198150
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-10,197350
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-11,
66142,20019,Washington,DC,Washington,District of Columbia,191,2010-12,210384.6
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-01,215000
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-02,
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-03,180307.7
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-04,181723.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-05,176485
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-06,167650
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-07,164850
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-08,177400
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-09,166178.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-10,186286.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-11,171975.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2011-12,168868.1
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-01,171000
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-02,190475
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-03,
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-04,166071
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-05,172959
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-06,183115
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-07,171000
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-08,170435
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-09,150215
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-10,151735
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-11,147000
66142,20019,Washington,DC,Washington,District of Columbia,191,2012-12,164050
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-01,173450
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-02,194295
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-03,197846.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-04,199908.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-05,192805
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-06,202785
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-07,195400
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-08,183825
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-09,191725
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-10,169050
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-11,174985
66142,20019,Washington,DC,Washington,District of Columbia,191,2013-12,185715
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-01,189625
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-02,204725
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-03,217171.5
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-04,213216.2
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-05,219249.9
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-06,210565
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-07,206835
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-08,205750
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-09,218050
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-10,221300
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-11,219315
66142,20019,Washington,DC,Washington,District of Columbia,191,2014-12,212085
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-01,192350
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-02,197300
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-03,200750
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-04,209700
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-05,243050
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-06,231350
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-07,237245
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-08,232655
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-09,241200
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-10,254200
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-11,245825
66142,20019,Washington,DC,Washington,District of Columbia,191,2015-12,258325
66142,20019,Washington,DC,Washington,District of Columbia,191,2016-01,280900
66142,20019,Washington,DC,Washington,District of Columbia,191,2016-02,253750
66142,20019,Washington,DC,Washington,District of Columbia,191,2016-03,235250
66142,20019,Washington,DC,Washington,District of Columbia,191,2016-04,262250
66142,20019,Washington,DC,Washington,District of Columbia,191,2016-05,279150
66142,20019,Washington,DC,Washington,District of Columbia,191,2016-06,262350
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-04,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-05,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-06,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-07,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-08,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-09,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-10,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-11,
66125,20001,Washington,DC,Washington,District of Columbia,309,1996-12,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-01,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-02,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-03,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-04,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-05,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-06,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-07,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-08,115000
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-09,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-10,95384.62
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-11,
66125,20001,Washington,DC,Washington,District of Columbia,309,1997-12,107366.9
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-01,115240.5
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-02,121859.1
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-03,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-04,110307.7
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-05,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-06,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-07,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-08,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-09,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-10,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-11,
66125,20001,Washington,DC,Washington,District of Columbia,309,1998-12,
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-01,
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-02,
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-03,110000
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-04,95235.29
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-05,113715
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-06,114985
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-07,108750
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-08,
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-09,
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-10,
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-11,
66125,20001,Washington,DC,Washington,District of Columbia,309,1999-12,118500
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-01,125264.7
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-02,108775
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-03,109850
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-04,91850
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-05,111075
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-06,114640
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-07,122110
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-08,124625
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-09,122768.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-10,115628
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-11,122748.1
66125,20001,Washington,DC,Washington,District of Columbia,309,2000-12,125542.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-01,133802.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-02,137821.8
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-03,128280.8
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-04,136275
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-05,143625
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-06,136650
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-07,134985
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-08,122411.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-09,124446.4
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-10,138312.6
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-11,168848.1
66125,20001,Washington,DC,Washington,District of Columbia,309,2001-12,168813.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-01,160425
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-02,174675
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-03,170700
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-04,182400
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-05,170600
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-06,171700
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-07,167300
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-08,203000
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-09,206800
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-10,244825
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-11,225980
66125,20001,Washington,DC,Washington,District of Columbia,309,2002-12,203348.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-01,191756.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-02,206000
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-03,231250
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-04,250000
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-05,278150
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-06,266350
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-07,265750
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-08,243750
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-09,253250
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-10,252550
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-11,277650
66125,20001,Washington,DC,Washington,District of Columbia,309,2003-12,279965
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-01,256235
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-02,274327.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-03,309804.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-04,331223.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-05,320300
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-06,324577.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-07,338054.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-08,340273.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-09,344750
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-10,341700
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-11,344972.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2004-12,361030.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-01,373542.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-02,364968
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-03,389927.6
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-04,387210.4
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-05,388665
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-06,382997.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-07,426788.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-08,439281.8
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-09,427311.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-10,418426.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-11,412300
66125,20001,Washington,DC,Washington,District of Columbia,309,2005-12,385265
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-01,374335
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-02,385100
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-03,383250
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-04,390900
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-05,407100
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-06,405700
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-07,404400
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-08,412650
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-09,433800
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-10,420950
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-11,422450
66125,20001,Washington,DC,Washington,District of Columbia,309,2006-12,430465
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-01,415985
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-02,404250
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-03,393750
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-04,396100
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-05,395815
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-06,380735
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-07,389500
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-08,391500
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-09,391750
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-10,374650
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-11,377300
66125,20001,Washington,DC,Washington,District of Columbia,309,2007-12,385515
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-01,387900
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-02,374935
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-03,418125
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-04,421275
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-05,412415
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-06,386950
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-07,373025
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-08,378547.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-09,381187.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-10,358925
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-11,367700
66125,20001,Washington,DC,Washington,District of Columbia,309,2008-12,367060
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-01,409961.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-02,393278.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-03,426961.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-04,409168.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-05,385250
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-06,373300
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-07,380550
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-08,382860
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-09,386715
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-10,405235
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-11,391250
66125,20001,Washington,DC,Washington,District of Columbia,309,2009-12,395000
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-01,421225
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-02,391882.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-03,388737.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-04,398630
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-05,411807.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-06,396602
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-07,404360.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-08,411825
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-09,419000
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-10,417250
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-11,396485
66125,20001,Washington,DC,Washington,District of Columbia,309,2010-12,409750
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-01,427100
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-02,418150
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-03,393150
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-04,441100
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-05,436250
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-06,426500
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-07,423150
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-08,403350
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-09,398050
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-10,436715
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-11,442810
66125,20001,Washington,DC,Washington,District of Columbia,309,2011-12,416775
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-01,401099.7
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-02,427999.9
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-03,406625
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-04,446625
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-05,449500
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-06,473750
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-07,465750
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-08,473750
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-09,459792.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-10,455704.8
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-11,429512.8
66125,20001,Washington,DC,Washington,District of Columbia,309,2012-12,428377.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-01,472919.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-02,474483.3
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-03,494600
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-04,498000
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-05,480900
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-06,465150
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-07,507999.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-08,491309.7
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-09,475500
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-10,443750
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-11,467150
66125,20001,Washington,DC,Washington,District of Columbia,309,2013-12,512950
66125,20001,Washington,DC,Washington,District of Columbia,309,2014-01,550675
66125,20001,Washington,DC,Washington,District of Columbia,309,2014-02,583942.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2014-03,548092.5
66125,20001,Washington,DC,Washington,District of Columbia,309,2014-04,541540
66125,20001,Washington,DC,Washington,District of Columbia,309,2014-05,530300
66125,20001,Washington,DC,Washington,District of Columbia,309,2014-06,527800
66125,20001,Washington,DC,Washington,District of Columbia,309,2014-07,542375
